2025/8/5 23:56 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1824,14:00〜15:00,8/5,22:36,16,86
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1567,14:00〜15:00,8/5,22:36
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1498,18:00〜19:00,8/5,22:36,4,96
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1442,18:00〜19:00,8/5,22:36
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),予備率(%),供給力想定値(万kW)
2025/8/5,0:00,974,980,85,18,1150
2025/8/5,1:00,921,923,85,18,1083
2025/8/5,2:00,901,900,86,17,1054
2025/8/5,3:00,908,912,86,16,1057
2025/8/5,4:00,931,932,86,16,1083
2025/8/5,5:00,978,977,87,14,1119
2025/8/5,6:00,995,985,88,14,1136
2025/8/5,7:00,1092,1062,86,16,1263
2025/8/5,8:00,1269,1205,86,17,1483
2025/8/5,9:00,1421,1359,86,16,1654
2025/8/5,10:00,1502,1454,85,18,1775
2025/8/5,11:00,1525,1502,82,22,1858
2025/8/5,12:00,1504,1499,79,26,1897
2025/8/5,13:00,1544,1545,82,22,1879
2025/8/5,14:00,1544,1567,85,18,1824
2025/8/5,15:00,1541,1546,88,13,1746
2025/8/5,16:00,1517,1544,88,14,1733
2025/8/5,17:00,1471,1512,91,10,1623
2025/8/5,18:00,1435,1447,96,4,1498
2025/8/5,19:00,1386,1381,95,5,1456
2025/8/5,20:00,1313,1312,93,8,1412
2025/8/5,21:00,1237,1232,89,13,1392
2025/8/5,22:00,1172,1154,84,19,1392
2025/8/5,23:00,1099,1079,78,27,1401
最大使用率(%),時間帯
96,18:00〜19:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1749,14:00〜15:00,,,12,90
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1567,14:00〜15:00,,
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1482,18:00〜19:00,,,3,97
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1438,18:00〜19:00,,
DATE,TIME,当日実績(５分間隔値）(万kW),太陽光発電実績(５分間隔値）(万kW)
2025/8/5,0:00,999,0
2025/8/5,0:05,989,0
2025/8/5,0:10,996,0
2025/8/5,0:15,988,0
