2025/6/16 0:03 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1161,18:00〜19:00,,,13,89
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1028,18:00〜19:00,,
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1061,10:00〜11:00,,,12,90
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
951,10:00〜11:00,,
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),予備率(%),供給力想定値(万kW)
2025/6/15,0:00,795,802,91,10,872
2025/6/15,1:00,753,759,88,14,856
2025/6/15,2:00,761,760,89,12,852
2025/6/15,3:00,793,792,91,10,871
2025/6/15,4:00,827,827,91,10,906
2025/6/15,5:00,822,828,91,10,904
2025/6/15,6:00,773,783,87,15,891
2025/6/15,7:00,764,790,83,21,924
2025/6/15,8:00,810,840,81,23,998
2025/6/15,9:00,861,919,82,21,1044
2025/6/15,10:00,906,951,85,17,1061
2025/6/15,11:00,920,974,83,21,1110
2025/6/15,12:00,938,990,84,18,1111
2025/6/15,13:00,948,983,86,16,1097
2025/6/15,14:00,944,976,87,14,1081
2025/6/15,15:00,946,977,88,14,1080
2025/6/15,16:00,951,990,86,16,1104
2025/6/15,17:00,982,1017,86,16,1141
2025/6/15,18:00,998,1038,86,16,1161
2025/6/15,19:00,998,1026,87,15,1145
2025/6/15,20:00,974,983,85,17,1143
2025/6/15,21:00,934,938,84,18,1106
2025/6/15,22:00,901,898,84,20,1078
2025/6/15,23:00,865,851,83,21,1047
最大使用率(%),時間帯
91,5:00〜6:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1417,14:00〜15:00,,,10,91
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1289,14:00〜15:00,,
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1255,19:00〜20:00,,,9,92
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1151,19:00〜20:00,,
DATE,TIME,当日実績(５分間隔値）(万kW),太陽光発電実績(５分間隔値）(万kW)
2025/6/15,0:00,827,0
2025/6/15,0:05,823,0
2025/6/15,0:10,822,0
2025/6/15,0:15,811,0
2025/6/15,0:20,801,0
2025/6/15,0:25,795,0
2025/6/15,0:30,793,0
2025/6/15,0:35,784,0
2025/6/15,0:40,780,0
2025/6/15,0:45,779,0
2025/6/15,0:50,773,0
2025/6/15,0:55,769,0
2025/6/15,1:00,769,0
2025/6/15,1:05,768,0
2025/6/15,1:10,753,0
2025/6/15,1:15,752,0
2025/6/15,1:20,754,0
2025/6/15,1:25,760,0
2025/6/15,1:30,755,0
2025/6/15,1:35,756,0
2025/6/15,1:40,749,0
2025/6/15,1:45,750,0
2025/6/15,1:50,754,0
2025/6/15,1:55,748,0
2025/6/15,2:00,740,0
2025/6/15,2:05,755,0
2025/6/15,2:10,758,0
2025/6/15,2:15,761,0
2025/6/15,2:20,760,0
2025/6/15,2:25,752,0
2025/6/15,2:30,765,0
