2025/7/29 23:59 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1737,15:00〜16:00,,,12,90
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1557,15:00〜16:00,,
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1465,19:00〜20:00,,,5,96
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1401,19:00〜20:00,,
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),予備率(%),供給力想定値(万kW)
2025/7/29,0:00,951,952,86,16,1105
2025/7/29,1:00,888,891,87,15,1021
2025/7/29,2:00,867,870,87,15,995
2025/7/29,3:00,870,871,86,17,1014
2025/7/29,4:00,897,897,86,16,1045
2025/7/29,5:00,936,958,86,16,1083
2025/7/29,6:00,961,982,86,16,1112
2025/7/29,7:00,1024,1046,83,20,1232
2025/7/29,8:00,1183,1177,87,14,1353
2025/7/29,9:00,1331,1331,88,14,1520
2025/7/29,10:00,1401,1418,86,16,1631
2025/7/29,11:00,1453,1474,85,18,1709
2025/7/29,12:00,1440,1467,83,20,1730
2025/7/29,13:00,1506,1522,86,17,1758
2025/7/29,14:00,1521,1541,88,14,1738
2025/7/29,15:00,1521,1557,88,14,1737
2025/7/29,16:00,1510,1534,87,15,1741
2025/7/29,17:00,1482,1511,91,10,1636
2025/7/29,18:00,1457,1474,94,6,1551
2025/7/29,19:00,1376,1414,94,6,1465
2025/7/29,20:00,1296,1343,92,9,1411
2025/7/29,21:00,1214,1256,87,15,1400
2025/7/29,22:00,1137,1176,83,21,1376
2025/7/29,23:00,1055,1094,74,34,1417
最大使用率(%),時間帯
94,19:00〜20:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1738,15:00〜16:00,,,12,90
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1558,15:00〜16:00,,
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1462,19:00〜20:00,,,4,96
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1404,19:00〜20:00,,
DATE,TIME,当日実績(５分間隔値）(万kW),太陽光発電実績(５分間隔値）(万kW)
2025/7/29,0:00,989,0
2025/7/29,0:05,979,0
2025/7/29,0:10,977,0
2025/7/29,0:15,968,0
2025/7/29,0:20,962,0
2025/7/29,0:25,956,0
2025/7/29,0:30,951,0
2025/7/29,0:35,942,0
2025/7/29,0:40,932,0
2025/7/29,0:45,926,0
2025/7/29,0:50,918,0
2025/7/29,0:55,912,0
2025/7/29,1:00,909,0
2025/7/29,1:05,904,0
2025/7/29,1:10,902,0
2025/7/29,1:15,896,0
2025/7/29,1:20,893,0
