2023/05/08 00:00 UPDATE
需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
1427,18:00〜19:00,05月06日,23:15,30,76
需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1097,18:00〜19:00,05月06日,23:15
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1014,00:00〜01:00,05月06日,23:15,20,83
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
846,00:00〜01:00,05月06日,23:15
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2023/05/06,00:00,846,846,83,1014
2023/05/06,01:00,824,838,81,1011
2023/05/06,02:00,849,848,82,1032
2023/05/06,03:00,889,880,82,1084
2023/05/06,04:00,897,887,80,1108
2023/05/06,05:00,870,859,80,1083
2023/05/06,06:00,865,829,82,1052
2023/05/06,07:00,910,868,81,1119
2023/05/06,08:00,991,950,77,1284
2023/05/06,09:00,1051,1014,74,1419
2023/05/06,10:00,1049,1037,71,1475
2023/05/06,11:00,1046,1052,70,1490
2023/05/06,12:00,1058,1019,75,1407
2023/05/06,13:00,1038,1055,75,1369
2023/05/06,14:00,1028,1056,75,1363
2023/05/06,15:00,1041,1020,81,1282
2023/05/06,16:00,1049,1045,79,1321
2023/05/06,17:00,1080,1065,78,1375
2023/05/06,18:00,1114,1097,78,1427
2023/05/06,19:00,1106,1096,77,1425
2023/05/06,20:00,1063,1070,75,1404
2023/05/06,21:00,1028,1016,74,1374
2023/05/06,22:00,964,958,72,1338
2023/05/06,23:00,937,927,71,1313
最大使用率(%),時間帯
83,00:00〜01:00
翌日需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
1351,19:00〜20:00,05月06日,16:52,20,83
翌日需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1123,19:00〜20:00,05月06日,16:52
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
