2023/11/27 00:00 UPDATE
需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
1713,18:00〜19:00,11月25日,23:15,20,83
需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1431,18:00〜19:00,11月25日,23:15
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1463,00:00〜01:00,11月25日,23:15,15,87
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1275,00:00〜01:00,11月25日,23:15
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2023/11/25,00:00,1284,1275,87,1463
2023/11/25,01:00,1244,1233,87,1422
2023/11/25,02:00,1244,1249,86,1442
2023/11/25,03:00,1271,1276,85,1481
2023/11/25,04:00,1272,1278,85,1490
2023/11/25,05:00,1268,1270,85,1491
2023/11/25,06:00,1268,1278,83,1511
2023/11/25,07:00,1313,1303,84,1553
2023/11/25,08:00,1356,1365,82,1638
2023/11/25,09:00,1368,1397,82,1665
2023/11/25,10:00,1337,1381,81,1649
2023/11/25,11:00,1288,1347,77,1652
2023/11/25,12:00,1269,1330,76,1659
2023/11/25,13:00,1271,1277,81,1551
2023/11/25,14:00,1251,1291,81,1535
2023/11/25,15:00,1266,1299,82,1543
2023/11/25,16:00,1327,1346,82,1607
2023/11/25,17:00,1400,1421,82,1693
2023/11/25,18:00,1407,1431,82,1713
2023/11/25,19:00,1393,1400,82,1693
2023/11/25,20:00,1359,1367,82,1650
2023/11/25,21:00,1310,1297,79,1647
2023/11/25,22:00,1242,1218,77,1607
2023/11/25,23:00,1204,1179,75,1595
最大使用率(%),時間帯
87,01:00〜02:00
翌日需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
1651,18:00〜19:00,11月25日,16:49,21,82
翌日需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1366,18:00〜19:00,11月25日,16:49
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1651,18:00〜19:00,11月25日,16:49,21,82
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1366,18:00〜19:00,11月25日,16:49
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2023/11/25,00:00,1322,0
2023/11/25,00:05,1311,0
2023/11/25,00:10,1311,0
2023/11/25,00:15,1296,0
2023/11/25,00:20,1288,0
2023/11/25,00:25,1274,0
2023/11/25,00:30,1276,0
2023/11/25,00:35,1278,0
2023/11/25,00:40,1273,0
2023/11/25,00:45,1259,0
2023/11/25,00:50,1255,0
2023/11/25,00:55,1252,0
2023/11/25,01:00,1246,0
2023/11/25,01:05,1249,0
2023/11/25,01:10,1245,0
2023/11/25,01:15,1246,0
2023/11/25,01:20,1241,0
2023/11/25,01:25,1244,0
2023/11/25,01:30,1229,0
2023/11/25,01:35,1236,0
2023/11/25,01:40,1237,0
2023/11/25,01:45,1244,0
2023/11/25,01:50,1242,0
2023/11/25,01:55,1241,0
2023/11/25,02:00,1244,0
2023/11/25,02:05,1226,0
2023/11/25,02:10,1233,0
2023/11/25,02:15,1243,0
2023/11/25,02:20,1226,0
2023/11/25,02:25,1236,0
2023/11/25,02:30,1237,0
2023/11/25,02:35,1246,0
2023/11/25,02:40,1242,0
2023/11/25,02:45,1250,0
2023/11/25,02:50,1255,0
2023/11/25,02:55,1259,0
2023/11/25,03:00,1257,0
2023/11/25,03:05,1269,0
2023/11/25,03:10,1266,0
2023/11/25,03:15,1266,0
2023/11/25,03:20,1266,0
2023/11/25,03:25,1279,0
2023/11/25,03:30,1276,0
2023/11/25,03:35,1280,0
2023/11/25,03:40,1269,0
2023/11/25,03:45,1266,0
2023/11/25,03:50,1258,0
2023/11/25,03:55,1260,0
2023/11/25,04:00,1268,0
2023/11/25,04:05,1276,0
2023/11/25,04:10,1267,0
2023/11/25,04:15,1270,0
2023/11/25,04:20,1278,0
2023/11/25,04:25,1274,0
2023/11/25,04:30,1277,0
2023/11/25,04:35,1273,0
2023/11/25,04:40,1267,0
2023/11/25,04:45,1261,0
2023/11/25,04:50,1263,0
2023/11/25,04:55,1262,0
2023/11/25,05:00,1256,0
2023/11/25,05:05,1258,0
2023/11/25,05:10,1275,0
2023/11/25,05:15,1268,0
2023/11/25,05:20,1268,0
2023/11/25,05:25,1267,0
2023/11/25,05:30,1267,0
2023/11/25,05:35,1273,0
2023/11/25,05:40,1269,0
2023/11/25,05:45,1270,0
2023/11/25,05:50,1253,0
2023/11/25,05:55,1248,0
2023/11/25,06:00,1252,0
2023/11/25,06:05,1258,0
2023/11/25,06:10,1262,0
2023/11/25,06:15,1256,0
2023/11/25,06:20,1270,0
2023/11/25,06:25,1272,0
2023/11/25,06:30,1276,0
2023/11/25,06:35,1276,0
2023/11/25,06:40,1279,0
2023/11/25,06:45,1265,0
2023/11/25,06:50,1260,0
2023/11/25,06:55,1249,1
2023/11/25,07:00,1239,3
2023/11/25,07:05,1236,11
2023/11/25,07:10,1259,25
2023/11/25,07:15,1280,41
2023/11/25,07:20,1293,60
2023/11/25,07:25,1281,76
