2023/02/09 00:00 UPDATE
需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
2445,09:00〜10:00,02月07日,23:15,20,83
需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2037,09:00〜10:00,02月07日,23:15
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1705,00:00〜01:00,02月07日,23:15,15,86
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1477,00:00〜01:00,02月07日,23:15
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2023/02/07,00:00,1477,1477,86,1705
2023/02/07,01:00,1448,1451,86,1678
2023/02/07,02:00,1449,1454,86,1684
2023/02/07,03:00,1457,1463,85,1698
2023/02/07,04:00,1460,1466,85,1702
2023/02/07,05:00,1505,1519,85,1763
2023/02/07,06:00,1632,1666,84,1942
2023/02/07,07:00,1750,1782,82,2108
2023/02/07,08:00,1947,1964,83,2326
2023/02/07,09:00,2007,2037,82,2445
2023/02/07,10:00,1940,1967,81,2386
2023/02/07,11:00,1875,1906,80,2322
2023/02/07,12:00,1731,1752,80,2160
2023/02/07,13:00,1799,1788,81,2214
2023/02/07,14:00,1792,1787,80,2222
2023/02/07,15:00,1768,1787,79,2229
2023/02/07,16:00,1799,1817,79,2276
2023/02/07,17:00,1820,1836,79,2290
2023/02/07,18:00,1797,1811,79,2274
2023/02/07,19:00,1736,1756,77,2229
2023/02/07,20:00,1687,1708,77,2169
2023/02/07,21:00,1622,1650,75,2138
2023/02/07,22:00,1549,1565,74,2078
2023/02/07,23:00,1492,1499,74,1992
最大使用率(%),時間帯
86,02:00〜03:00
翌日需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
2412,09:00〜10:00,02月07日,16:48,21,82
翌日需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1990,09:00〜10:00,02月07日,16:48
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1744,03:00〜04:00,02月07日,16:48,21,82
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1439,03:00〜04:00,02月07日,16:48
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2023/02/07,00:00,1504,0
2023/02/07,00:05,1509,0
2023/02/07,00:10,1502,0
2023/02/07,00:15,1494,0
2023/02/07,00:20,1502,0
2023/02/07,00:25,1498,0
2023/02/07,00:30,1476,0
2023/02/07,00:35,1458,0
2023/02/07,00:40,1462,0
2023/02/07,00:45,1471,0
2023/02/07,00:50,1461,0
2023/02/07,00:55,1447,0
2023/02/07,01:00,1459,0
2023/02/07,01:05,1447,0
2023/02/07,01:10,1442,0
2023/02/07,01:15,1455,0
2023/02/07,01:20,1458,0
2023/02/07,01:25,1445,0
2023/02/07,01:30,1456,0
2023/02/07,01:35,1444,0
2023/02/07,01:40,1458,0
2023/02/07,01:45,1453,0
2023/02/07,01:50,1453,0
2023/02/07,01:55,1453,0
2023/02/07,02:00,1428,0
2023/02/07,02:05,1446,0
2023/02/07,02:10,1428,0
2023/02/07,02:15,1441,0
2023/02/07,02:20,1463,0
2023/02/07,02:25,1458,0
2023/02/07,02:30,1456,0
2023/02/07,02:35,1460,0
2023/02/07,02:40,1459,0
2023/02/07,02:45,1447,0
2023/02/07,02:50,1457,0
2023/02/07,02:55,1455,0
2023/02/07,03:00,1469,0
2023/02/07,03:05,1456,0
2023/02/07,03:10,1457,0
2023/02/07,03:15,1441,0
2023/02/07,03:20,1450,0
2023/02/07,03:25,1457,0
2023/02/07,03:30,1470,0
2023/02/07,03:35,1477,0
2023/02/07,03:40,1460,0
2023/02/07,03:45,1450,0
2023/02/07,03:50,1460,0
2023/02/07,03:55,1457,0
2023/02/07,04:00,1463,0
2023/02/07,04:05,1466,0
2023/02/07,04:10,1463,0
2023/02/07,04:15,1457,0
2023/02/07,04:20,1446,0
2023/02/07,04:25,1442,0
2023/02/07,04:30,1465,0
2023/02/07,04:35,1471,0
2023/02/07,04:40,1465,0
2023/02/07,04:45,1478,0
2023/02/07,04:50,1465,0
2023/02/07,04:55,1468,0
2023/02/07,05:00,1471,0
2023/02/07,05:05,1488,0
2023/02/07,05:10,1500,0
2023/02/07,05:15,1486,0
2023/02/07,05:20,1488,0
2023/02/07,05:25,1484,0
2023/02/07,05:30,1493,0
2023/02/07,05:35,1494,0
2023/02/07,05:40,1519,0
2023/02/07,05:45,1526,0
2023/02/07,05:50,1543,0
2023/02/07,05:55,1536,0
2023/02/07,06:00,1549,0
2023/02/07,06:05,1581,0
2023/02/07,06:10,1597,0
2023/02/07,06:15,1609,0
2023/02/07,06:20,1613,0
2023/02/07,06:25,1621,0
2023/02/07,06:30,1609,0
2023/02/07,06:35,1627,0
2023/02/07,06:40,1657,0
2023/02/07,06:45,1683,0
2023/02/07,06:50,1709,0
2023/02/07,06:55,1708,0
2023/02/07,07:00,1695,0
2023/02/07,07:05,1694,0
2023/02/07,07:10,1693,1
2023/02/07,07:15,1721,2
2023/02/07,07:20,1733,3
2023/02/07,07:25,1748,4
2023/02/07,07:30,1740,7
2023/02/07,07:35,1743,12
2023/02/07,07:40,1762,21
2023/02/07,07:45,1771,31
2023/02/07,07:50,1783,37
2023/02/07,07:55,1815,47
2023/02/07,08:00,1827,58
2023/02/07,08:05,1846,69
2023/02/07,08:10,1883,80
2023/02/07,08:15,1894,87
2023/02/07,08:20,1901,95
2023/02/07,08:25,1918,105
2023/02/07,08:30,1927,118
2023/02/07,08:35,1939,130
2023/02/07,08:40,1966,149
2023/02/07,08:45,1963,170
2023/02/07,08:50,1966,189
2023/02/07,08:55,1981,204
2023/02/07,09:00,1980,220
2023/02/07,09:05,1991,246
2023/02/07,09:10,2010,270
2023/02/07,09:15,1996,292
2023/02/07,09:20,1986,306
2023/02/07,09:25,1959,318
2023/02/07,09:30,1959,336
2023/02/07,09:35,1982,356
2023/02/07,09:40,1996,365
2023/02/07,09:45,1986,373
2023/02/07,09:50,1960,382
2023/02/07,09:55,1964,392
2023/02/07,10:00,1971,408
2023/02/07,10:05,1930,413
2023/02/07,10:10,1944,411
2023/02/07,10:15,1953,417
2023/02/07,10:20,1968,429
2023/02/07,10:25,1963,419
2023/02/07,10:30,1945,402
2023/02/07,10:35,1926,401
2023/02/07,10:40,1931,404
2023/02/07,10:45,1917,414
2023/02/07,10:50,1905,421
2023/02/07,10:55,1887,420
2023/02/07,11:00,1895,426
2023/02/07,11:05,1891,419
2023/02/07,11:10,1867,408
2023/02/07,11:15,1865,415
2023/02/07,11:20,1864,424
2023/02/07,11:25,1850,432
2023/02/07,11:30,1854,440
2023/02/07,11:35,1855,445
2023/02/07,11:40,1864,459
2023/02/07,11:45,1876,485
2023/02/07,11:50,1856,495
2023/02/07,11:55,1859,489
2023/02/07,12:00,1810,474
2023/02/07,12:05,1749,478
2023/02/07,12:10,1783,507
2023/02/07,12:15,1765,526
2023/02/07,12:20,1747,519
