2023/06/02 00:00 UPDATE
需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
1991,11:00〜12:00,05月31日,23:15,19,84
需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1675,11:00〜12:00,05月31日,23:15
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1344,02:00〜03:00,05月31日,23:15,16,86
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1158,02:00〜03:00,05月31日,23:15
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2023/05/31,00:00,1200,1201,85,1398
2023/05/31,01:00,1145,1156,84,1351
2023/05/31,02:00,1148,1158,85,1344
2023/05/31,03:00,1176,1192,84,1388
2023/05/31,04:00,1193,1208,84,1408
2023/05/31,05:00,1183,1197,84,1398
2023/05/31,06:00,1206,1227,84,1431
2023/05/31,07:00,1307,1293,86,1513
2023/05/31,08:00,1499,1496,85,1760
2023/05/31,09:00,1630,1633,84,1936
2023/05/31,10:00,1634,1660,82,1969
2023/05/31,11:00,1636,1675,82,1991
2023/05/31,12:00,1544,1562,82,1863
2023/05/31,13:00,1633,1644,82,1974
2023/05/31,14:00,1648,1654,82,2001
2023/05/31,15:00,1628,1637,82,1980
2023/05/31,16:00,1598,1621,80,1975
2023/05/31,17:00,1508,1521,80,1877
2023/05/31,18:00,1472,1488,81,1812
2023/05/31,19:00,1447,1466,81,1770
2023/05/31,20:00,1395,1415,81,1705
2023/05/31,21:00,1342,1364,79,1687
2023/05/31,22:00,1302,1319,79,1646
2023/05/31,23:00,1265,1281,78,1609
最大使用率(%),時間帯
86,07:00〜08:00
翌日需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
1953,14:00〜15:00,05月31日,16:45,15,87
翌日需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1703,14:00〜15:00,05月31日,16:45
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1373,04:00〜05:00,05月31日,16:45,15,87
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1198,04:00〜05:00,05月31日,16:45
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2023/05/31,00:00,1229,0
2023/05/31,00:05,1230,0
2023/05/31,00:10,1229,0
2023/05/31,00:15,1216,0
2023/05/31,00:20,1197,0
2023/05/31,00:25,1187,0
2023/05/31,00:30,1178,0
2023/05/31,00:35,1181,0
2023/05/31,00:40,1163,0
2023/05/31,00:45,1170,0
2023/05/31,00:50,1158,0
2023/05/31,00:55,1164,0
2023/05/31,01:00,1157,0
2023/05/31,01:05,1159,0
2023/05/31,01:10,1153,0
2023/05/31,01:15,1148,0
2023/05/31,01:20,1149,0
2023/05/31,01:25,1137,0
2023/05/31,01:30,1110,0
2023/05/31,01:35,1104,0
2023/05/31,01:40,1113,0
2023/05/31,01:45,1110,0
2023/05/31,01:50,1121,0
2023/05/31,01:55,1130,0
2023/05/31,02:00,1117,0
2023/05/31,02:05,1127,0
2023/05/31,02:10,1129,0
2023/05/31,02:15,1134,0
2023/05/31,02:20,1138,0
2023/05/31,02:25,1141,0
2023/05/31,02:30,1143,0
2023/05/31,02:35,1113,0
2023/05/31,02:40,1119,0
2023/05/31,02:45,1139,0
2023/05/31,02:50,1152,0
2023/05/31,02:55,1155,0
2023/05/31,03:00,1152,0
2023/05/31,03:05,1148,0
2023/05/31,03:10,1162,0
2023/05/31,03:15,1166,0
2023/05/31,03:20,1169,0
2023/05/31,03:25,1173,0
2023/05/31,03:30,1156,0
2023/05/31,03:35,1166,0
2023/05/31,03:40,1149,0
2023/05/31,03:45,1163,0
2023/05/31,03:50,1158,0
2023/05/31,03:55,1172,0
2023/05/31,04:00,1179,0
2023/05/31,04:05,1187,0
2023/05/31,04:10,1180,0
2023/05/31,04:15,1177,0
2023/05/31,04:20,1180,0
2023/05/31,04:25,1186,0
2023/05/31,04:30,1166,0
2023/05/31,04:35,1167,0
2023/05/31,04:40,1178,0
2023/05/31,04:45,1180,0
2023/05/31,04:50,1181,0
2023/05/31,04:55,1183,0
2023/05/31,05:00,1184,0
2023/05/31,05:05,1189,0
2023/05/31,05:10,1190,0
2023/05/31,05:15,1182,1
2023/05/31,05:20,1173,3
2023/05/31,05:25,1168,4
2023/05/31,05:30,1164,5
2023/05/31,05:35,1158,7
2023/05/31,05:40,1166,8
2023/05/31,05:45,1157,8
2023/05/31,05:50,1151,7
2023/05/31,05:55,1150,8
2023/05/31,06:00,1148,10
2023/05/31,06:05,1155,12
2023/05/31,06:10,1171,15
2023/05/31,06:15,1169,20
2023/05/31,06:20,1167,25
2023/05/31,06:25,1162,30
2023/05/31,06:30,1157,37
2023/05/31,06:35,1168,45
2023/05/31,06:40,1190,54
2023/05/31,06:45,1196,63
2023/05/31,06:50,1209,69
2023/05/31,06:55,1214,73
2023/05/31,07:00,1213,76
2023/05/31,07:05,1214,81
2023/05/31,07:10,1224,87
2023/05/31,07:15,1242,98
2023/05/31,07:20,1256,120
2023/05/31,07:25,1266,144
2023/05/31,07:30,1261,156
2023/05/31,07:35,1278,171
2023/05/31,07:40,1289,178
2023/05/31,07:45,1306,191
2023/05/31,07:50,1322,199
2023/05/31,07:55,1325,199
2023/05/31,08:00,1363,203
2023/05/31,08:05,1389,219
2023/05/31,08:10,1425,226
2023/05/31,08:15,1423,226
2023/05/31,08:20,1434,214
2023/05/31,08:25,1454,211
2023/05/31,08:30,1458,212
2023/05/31,08:35,1501,228
2023/05/31,08:40,1521,236
2023/05/31,08:45,1522,234
2023/05/31,08:50,1517,236
2023/05/31,08:55,1539,249
2023/05/31,09:00,1569,277
2023/05/31,09:05,1581,304
2023/05/31,09:10,1596,318
2023/05/31,09:15,1616,335
2023/05/31,09:20,1599,328
2023/05/31,09:25,1581,326
2023/05/31,09:30,1574,338
2023/05/31,09:35,1589,370
2023/05/31,09:40,1623,386
2023/05/31,09:45,1615,373
2023/05/31,09:50,1602,351
2023/05/31,09:55,1615,359
2023/05/31,10:00,1624,359
2023/05/31,10:05,1600,349
2023/05/31,10:10,1592,337
2023/05/31,10:15,1619,344
2023/05/31,10:20,1635,360
2023/05/31,10:25,1633,364
2023/05/31,10:30,1627,359
2023/05/31,10:35,1615,349
2023/05/31,10:40,1627,331
2023/05/31,10:45,1636,309
2023/05/31,10:50,1647,316
2023/05/31,10:55,1630,298
2023/05/31,11:00,1623,270
2023/05/31,11:05,1612,262
2023/05/31,11:10,1606,253
2023/05/31,11:15,1573,249
2023/05/31,11:20,1548,259
2023/05/31,11:25,1583,297
2023/05/31,11:30,1584,322
2023/05/31,11:35,1588,343
2023/05/31,11:40,1607,370
2023/05/31,11:45,1591,384
2023/05/31,11:50,1568,386
2023/05/31,11:55,1596,413
2023/05/31,12:00,1578,426
2023/05/31,12:05,1534,419
2023/05/31,12:10,1498,413
2023/05/31,12:15,1480,406
2023/05/31,12:20,1506,422
2023/05/31,12:25,1490,426
2023/05/31,12:30,1501,435
2023/05/31,12:35,1519,457
2023/05/31,12:40,1509,444
2023/05/31,12:45,1514,443
2023/05/31,12:50,1506,431
2023/05/31,12:55,1548,422
2023/05/31,13:00,1574,440
2023/05/31,13:05,1579,453
2023/05/31,13:10,1571,440
2023/05/31,13:15,1617,472
2023/05/31,13:20,1635,472
2023/05/31,13:25,1626,442
2023/05/31,13:30,1622,424
2023/05/31,13:35,1615,412
2023/05/31,13:40,1617,401
2023/05/31,13:45,1626,408
2023/05/31,13:50,1613,409
2023/05/31,13:55,1619,405
2023/05/31,14:00,1616,411
2023/05/31,14:05,1611,423
2023/05/31,14:10,1613,418
2023/05/31,14:15,1624,421
2023/05/31,14:20,1609,428
2023/05/31,14:25,1577,407
2023/05/31,14:30,1610,410
2023/05/31,14:35,1612,438
2023/05/31,14:40,1638,467
2023/05/31,14:45,1632,480
2023/05/31,14:50,1614,476
2023/05/31,14:55,1604,468
2023/05/31,15:00,1591,477
2023/05/31,15:05,1588,478
2023/05/31,15:10,1599,482
2023/05/31,15:15,1594,485
2023/05/31,15:20,1610,484
2023/05/31,15:25,1630,489
2023/05/31,15:30,1642,490
2023/05/31,15:35,1637,483
2023/05/31,15:40,1630,464
2023/05/31,15:45,1630,452
2023/05/31,15:50,1609,449
2023/05/31,15:55,1604,436
2023/05/31,16:00,1613,416
2023/05/31,16:05,1626,423
2023/05/31,16:10,1635,424
2023/05/31,16:15,1607,391
2023/05/31,16:20,1618,385
2023/05/31,16:25,1627,375
2023/05/31,16:30,1623,365
2023/05/31,16:35,1630,357
2023/05/31,16:40,1609,324
2023/05/31,16:45,1575,296
2023/05/31,16:50,1550,282
2023/05/31,16:55,1562,277
2023/05/31,17:00,1562,266
2023/05/31,17:05,1540,244
2023/05/31,17:10,1543,220
2023/05/31,17:15,1523,202
2023/05/31,17:20,1522,187
2023/05/31,17:25,1534,175
2023/05/31,17:30,1508,159
2023/05/31,17:35,1509,140
2023/05/31,17:40,1520,124
2023/05/31,17:45,1497,111
2023/05/31,17:50,1481,98
2023/05/31,17:55,1473,82
2023/05/31,18:00,1465,66
2023/05/31,18:05,1448,53
2023/05/31,18:10,1471,42
2023/05/31,18:15,1464,32
2023/05/31,18:20,1461,23
2023/05/31,18:25,1465,14
2023/05/31,18:30,1464,7
2023/05/31,18:35,1460,2
2023/05/31,18:40,1467,1
2023/05/31,18:45,1467,0
2023/05/31,18:50,1457,0
2023/05/31,18:55,1445,0
2023/05/31,19:00,1444,0
2023/05/31,19:05,1437,0
2023/05/31,19:10,1448,0
2023/05/31,19:15,1445,0
2023/05/31,19:20,1445,0
