2023/10/23 00:00 UPDATE
需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
1457,18:00〜19:00,10月21日,23:15,18,84
需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1236,18:00〜19:00,10月21日,23:15
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1193,02:00〜03:00,10月21日,23:15,9,91
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1095,02:00〜03:00,10月21日,23:15
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2023/10/21,00:00,1153,1170,90,1276
2023/10/21,01:00,1104,1096,91,1211
2023/10/21,02:00,1109,1095,92,1193
2023/10/21,03:00,1144,1119,93,1224
2023/10/21,04:00,1150,1118,93,1227
2023/10/21,05:00,1130,1111,92,1225
2023/10/21,06:00,1094,1081,91,1199
2023/10/21,07:00,1114,1112,89,1241
2023/10/21,08:00,1171,1168,83,1394
2023/10/21,09:00,1201,1209,84,1414
2023/10/21,10:00,1206,1226,81,1478
2023/10/21,11:00,1197,1229,80,1480
2023/10/21,12:00,1192,1200,83,1419
2023/10/21,13:00,1164,1187,85,1354
2023/10/21,14:00,1154,1176,83,1378
2023/10/21,15:00,1160,1172,86,1339
2023/10/21,16:00,1177,1180,86,1362
2023/10/21,17:00,1225,1225,86,1425
2023/10/21,18:00,1228,1236,84,1457
2023/10/21,19:00,1197,1217,81,1463
2023/10/21,20:00,1166,1178,83,1394
2023/10/21,21:00,1118,1136,81,1372
2023/10/21,22:00,1062,1086,79,1340
2023/10/21,23:00,1032,1058,79,1304
最大使用率(%),時間帯
93,04:00〜05:00
翌日需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
1397,18:00〜19:00,10月21日,16:50,15,87
翌日需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1216,18:00〜19:00,10月21日,16:50
