2023/09/24 00:00 UPDATE
需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
2417,14:00〜15:00,09月22日,23:15,16,86
需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2078,14:00〜15:00,09月22日,23:15
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2238,16:00〜17:00,09月22日,23:15,13,88
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1977,16:00〜17:00,09月22日,23:15
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2023/09/22,00:00,1377,1387,82,1679
2023/09/22,01:00,1304,1307,78,1665
2023/09/22,02:00,1284,1284,77,1666
2023/09/22,03:00,1294,1287,77,1666
2023/09/22,04:00,1293,1297,77,1671
2023/09/22,05:00,1322,1321,76,1719
2023/09/22,06:00,1372,1361,76,1783
2023/09/22,07:00,1497,1505,82,1823
2023/09/22,08:00,1753,1768,85,2054
2023/09/22,09:00,1952,1944,85,2271
2023/09/22,10:00,2014,1986,86,2331
2023/09/22,11:00,2042,2014,85,2376
2023/09/22,12:00,1933,1927,84,2289
2023/09/22,13:00,2035,2044,83,2428
2023/09/22,14:00,2042,2078,84,2417
2023/09/22,15:00,1982,2038,83,2364
2023/09/22,16:00,1935,1977,86,2238
2023/09/22,17:00,1837,1825,87,2107
2023/09/22,18:00,1773,1766,85,2068
2023/09/22,19:00,1680,1672,82,2042
2023/09/22,20:00,1596,1592,79,2020
2023/09/22,21:00,1522,1526,75,2008
2023/09/22,22:00,1466,1469,74,1971
2023/09/22,23:00,1417,1416,74,1891
最大使用率(%),時間帯
87,17:00〜18:00
翌日需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
1751,13:00〜14:00,09月22日,17:11,16,86
翌日需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1508,13:00〜14:00,09月22日,17:11
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1644,17:00〜18:00,09月22日,17:11,16,86
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1416,17:00〜18:00,09月22日,17:11
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2023/09/22,00:00,1442,0
2023/09/22,00:05,1421,0
2023/09/22,00:10,1409,0
2023/09/22,00:15,1391,0
2023/09/22,00:20,1399,0
2023/09/22,00:25,1382,0
2023/09/22,00:30,1379,0
2023/09/22,00:35,1360,0
2023/09/22,00:40,1357,0
2023/09/22,00:45,1341,0
2023/09/22,00:50,1332,0
2023/09/22,00:55,1328,0
2023/09/22,01:00,1324,0
2023/09/22,01:05,1321,0
2023/09/22,01:10,1314,0
2023/09/22,01:15,1314,0
2023/09/22,01:20,1305,0
2023/09/22,01:25,1294,0
2023/09/22,01:30,1303,0
2023/09/22,01:35,1297,0
2023/09/22,01:40,1297,0
2023/09/22,01:45,1293,0
2023/09/22,01:50,1276,0
2023/09/22,01:55,1275,0
2023/09/22,02:00,1275,0
2023/09/22,02:05,1281,0
2023/09/22,02:10,1287,0
2023/09/22,02:15,1277,0
2023/09/22,02:20,1283,0
2023/09/22,02:25,1277,0
2023/09/22,02:30,1275,0
2023/09/22,02:35,1287,0
2023/09/22,02:40,1293,0
2023/09/22,02:45,1280,0
2023/09/22,02:50,1276,0
2023/09/22,02:55,1258,0
2023/09/22,03:00,1275,0
2023/09/22,03:05,1279,0
2023/09/22,03:10,1289,0
2023/09/22,03:15,1301,0
2023/09/22,03:20,1301,0
2023/09/22,03:25,1295,0
2023/09/22,03:30,1291,0
2023/09/22,03:35,1290,0
2023/09/22,03:40,1292,0
2023/09/22,03:45,1285,0
2023/09/22,03:50,1290,0
2023/09/22,03:55,1294,0
2023/09/22,04:00,1285,0
2023/09/22,04:05,1283,0
2023/09/22,04:10,1277,0
2023/09/22,04:15,1275,0
2023/09/22,04:20,1282,0
2023/09/22,04:25,1286,0
2023/09/22,04:30,1288,0
2023/09/22,04:35,1285,0
2023/09/22,04:40,1288,0
2023/09/22,04:45,1299,0
2023/09/22,04:50,1299,0
2023/09/22,04:55,1308,0
2023/09/22,05:00,1304,0
2023/09/22,05:05,1317,0
2023/09/22,05:10,1323,0
2023/09/22,05:15,1320,0
2023/09/22,05:20,1318,0
2023/09/22,05:25,1311,0
2023/09/22,05:30,1320,0
2023/09/22,05:35,1318,0
2023/09/22,05:40,1320,0
2023/09/22,05:45,1310,0
2023/09/22,05:50,1314,0
2023/09/22,05:55,1328,0
2023/09/22,06:00,1338,0
2023/09/22,06:05,1337,0
2023/09/22,06:10,1350,0
2023/09/22,06:15,1351,0
2023/09/22,06:20,1344,1
2023/09/22,06:25,1338,2
2023/09/22,06:30,1346,4
2023/09/22,06:35,1369,6
2023/09/22,06:40,1388,8
2023/09/22,06:45,1387,11
2023/09/22,06:50,1397,14
2023/09/22,06:55,1399,15
2023/09/22,07:00,1397,19
2023/09/22,07:05,1408,24
2023/09/22,07:10,1441,29
2023/09/22,07:15,1445,34
2023/09/22,07:20,1450,39
2023/09/22,07:25,1461,44
2023/09/22,07:30,1467,51
2023/09/22,07:35,1504,57
2023/09/22,07:40,1514,58
2023/09/22,07:45,1515,60
2023/09/22,07:50,1536,65
2023/09/22,07:55,1557,72
2023/09/22,08:00,1583,80
2023/09/22,08:05,1609,86
2023/09/22,08:10,1643,92
2023/09/22,08:15,1656,96
2023/09/22,08:20,1693,102
2023/09/22,08:25,1731,115
2023/09/22,08:30,1739,127
2023/09/22,08:35,1755,140
2023/09/22,08:40,1778,155
2023/09/22,08:45,1797,174
2023/09/22,08:50,1824,193
2023/09/22,08:55,1836,201
2023/09/22,09:00,1835,198
2023/09/22,09:05,1840,200
2023/09/22,09:10,1851,212
2023/09/22,09:15,1854,237
2023/09/22,09:20,1862,261
2023/09/22,09:25,1911,298
2023/09/22,09:30,1956,357
2023/09/22,09:35,1936,377
2023/09/22,09:40,1960,392
2023/09/22,09:45,1981,416
2023/09/22,09:50,1939,418
2023/09/22,09:55,1952,439
2023/09/22,10:00,1980,478
2023/09/22,10:05,1977,488
2023/09/22,10:10,1996,501
2023/09/22,10:15,2024,507
2023/09/22,10:20,1996,487
2023/09/22,10:25,1993,466
2023/09/22,10:30,1984,471
2023/09/22,10:35,1984,470
2023/09/22,10:40,2009,484
2023/09/22,10:45,2051,529
2023/09/22,10:50,2060,561
2023/09/22,10:55,2067,555
2023/09/22,11:00,2036,535
2023/09/22,11:05,2049,546
2023/09/22,11:10,2057,561
2023/09/22,11:15,2052,564
2023/09/22,11:20,2052,561
2023/09/22,11:25,2048,551
2023/09/22,11:30,2016,514
2023/09/22,11:35,2037,507
2023/09/22,11:40,2085,553
2023/09/22,11:45,2080,557
2023/09/22,11:50,2040,519
2023/09/22,11:55,2058,520
2023/09/22,12:00,1991,497
2023/09/22,12:05,1977,486
2023/09/22,12:10,1970,492
2023/09/22,12:15,1949,476
2023/09/22,12:20,1932,460
2023/09/22,12:25,1927,435
2023/09/22,12:30,1927,426
2023/09/22,12:35,1917,415
2023/09/22,12:40,1919,403
2023/09/22,12:45,1918,394
2023/09/22,12:50,1929,406
2023/09/22,12:55,1955,402
2023/09/22,13:00,1971,400
2023/09/22,13:05,1995,401
2023/09/22,13:10,2003,391
2023/09/22,13:15,2010,405
2023/09/22,13:20,2017,419
2023/09/22,13:25,2056,441
2023/09/22,13:30,2070,450
2023/09/22,13:35,2059,433
2023/09/22,13:40,2081,429
2023/09/22,13:45,2043,411
2023/09/22,13:50,2024,383
2023/09/22,13:55,2039,382
2023/09/22,14:00,2043,391
2023/09/22,14:05,2040,393
2023/09/22,14:10,2048,386
2023/09/22,14:15,2059,392
2023/09/22,14:20,2068,401
2023/09/22,14:25,2088,398
2023/09/22,14:30,2071,373
2023/09/22,14:35,2067,354
2023/09/22,14:40,2077,335
2023/09/22,14:45,2079,312
2023/09/22,14:50,2041,290
2023/09/22,14:55,2038,252
2023/09/22,15:00,2002,217
2023/09/22,15:05,1981,201
2023/09/22,15:10,1985,195
2023/09/22,15:15,1981,189
2023/09/22,15:20,1991,189
2023/09/22,15:25,1987,185
2023/09/22,15:30,1984,177
2023/09/22,15:35,1984,167
2023/09/22,15:40,1985,155
2023/09/22,15:45,1979,139
2023/09/22,15:50,1972,130
2023/09/22,15:55,1969,120
2023/09/22,16:00,1982,123
2023/09/22,16:05,1970,117
2023/09/22,16:10,1969,101
2023/09/22,16:15,1957,90
2023/09/22,16:20,1957,80
2023/09/22,16:25,1968,72
2023/09/22,16:30,1953,64
2023/09/22,16:35,1932,53
2023/09/22,16:40,1929,42
2023/09/22,16:45,1906,33
2023/09/22,16:50,1893,26
2023/09/22,16:55,1890,20
2023/09/22,17:00,1867,16
2023/09/22,17:05,1847,13
2023/09/22,17:10,1851,10
2023/09/22,17:15,1838,6
2023/09/22,17:20,1834,3
2023/09/22,17:25,1828,1
2023/09/22,17:30,1822,0
2023/09/22,17:35,1823,0
2023/09/22,17:40,1834,0
2023/09/22,17:45,1826,0
2023/09/22,17:50,1819,0
2023/09/22,17:55,1817,0
2023/09/22,18:00,1806,0
2023/09/22,18:05,1788,0
2023/09/22,18:10,1791,0
2023/09/22,18:15,1785,0
2023/09/22,18:20,1774,0
2023/09/22,18:25,1774,0
2023/09/22,18:30,1774,0
2023/09/22,18:35,1758,0
2023/09/22,18:40,1766,0
2023/09/22,18:45,1747,0
2023/09/22,18:50,1733,0
2023/09/22,18:55,1740,0
2023/09/22,19:00,1720,0
2023/09/22,19:05,1706,0
2023/09/22,19:10,1709,0
2023/09/22,19:15,1688,0
2023/09/22,19:20,1684,0
2023/09/22,19:25,1685,0
2023/09/22,19:30,1676,0
2023/09/22,19:35,1657,0
2023/09/22,19:40,1668,0
2023/09/22,19:45,1660,0
2023/09/22,19:50,1641,0
2023/09/22,19:55,1631,0
2023/09/22,20:00,1614,0
2023/09/22,20:05,1613,0
2023/09/22,20:10,1617,0
2023/09/22,20:15,1606,0
2023/09/22,20:20,1606,0
2023/09/22,20:25,1589,0
2023/09/22,20:30,1584,0
2023/09/22,20:35,1582,0
2023/09/22,20:40,1584,0
2023/09/22,20:45,1570,0
2023/09/22,20:50,1567,0
2023/09/22,20:55,1562,0
2023/09/22,21:00,1541,0
2023/09/22,21:05,1545,0
2023/09/22,21:10,1532,0
2023/09/22,21:15,1527,0
2023/09/22,21:20,1527,0
2023/09/22,21:25,1520,0
2023/09/22,21:30,1516,0
2023/09/22,21:35,1510,0
2023/09/22,21:40,1505,0
2023/09/22,21:45,1499,0
2023/09/22,21:50,1507,0
2023/09/22,21:55,1498,0
2023/09/22,22:00,1483,0
2023/09/22,22:05,1490,0
2023/09/22,22:10,1497,0
2023/09/22,22:15,1484,0
2023/09/22,22:20,1469,0
2023/09/22,22:25,1469,0
2023/09/22,22:30,1464,0
2023/09/22,22:35,1463,0
2023/09/22,22:40,1454,0
2023/09/22,22:45,1432,0
2023/09/22,22:50,1433,0
2023/09/22,22:55,1413,0
2023/09/22,23:00,1445,0
2023/09/22,23:05,1442,0
2023/09/22,23:10,1449,0
2023/09/22,23:15,1444,0
2023/09/22,23:20,1426,0
2023/09/22,23:25,1420,0
2023/09/22,23:30,1420,0
2023/09/22,23:35,1398,0
2023/09/22,23:40,1402,0
2023/09/22,23:45,1386,0
2023/09/22,23:50,1380,0
2023/09/22,23:55,1370,0
