2023/01/18 00:00 UPDATE
需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
2275,09:00〜10:00,01月16日,23:15,18,85
需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1935,09:00〜10:00,01月16日,23:15
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1385,03:00〜04:00,01月16日,23:15,15,86
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1204,03:00〜04:00,01月16日,23:15
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2023/01/16,00:00,1150,1151,85,1340
2023/01/16,01:00,1148,1141,87,1316
2023/01/16,02:00,1176,1173,86,1353
2023/01/16,03:00,1205,1204,86,1385
2023/01/16,04:00,1220,1226,86,1412
2023/01/16,05:00,1263,1276,85,1476
2023/01/16,06:00,1406,1422,85,1646
2023/01/16,07:00,1589,1599,85,1868
2023/01/16,08:00,1830,1814,86,2122
2023/01/16,09:00,1946,1935,85,2275
2023/01/16,10:00,1934,1912,85,2253
2023/01/16,11:00,1899,1884,84,2246
2023/01/16,12:00,1773,1755,83,2116
2023/01/16,13:00,1832,1814,81,2239
2023/01/16,14:00,1812,1828,80,2261
2023/01/16,15:00,1795,1827,78,2276
2023/01/16,16:00,1846,1864,78,2344
2023/01/16,17:00,1889,1901,80,2347
2023/01/16,18:00,1876,1869,82,2275
2023/01/16,19:00,1810,1815,80,2260
2023/01/16,20:00,1766,1765,80,2193
2023/01/16,21:00,1717,1716,79,2155
2023/01/16,22:00,1627,1637,78,2082
2023/01/16,23:00,1582,1581,78,2007
最大使用率(%),時間帯
87,01:00〜02:00
翌日需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
2412,09:00〜10:00,01月16日,16:35,14,88
翌日需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2123,09:00〜10:00,01月16日,16:35
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2116,15:00〜16:00,01月16日,16:35,13,88
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1869,15:00〜16:00,01月16日,16:35
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2023/01/16,00:00,1183,0
2023/01/16,00:05,1170,0
2023/01/16,00:10,1158,0
2023/01/16,00:15,1145,0
2023/01/16,00:20,1150,0
2023/01/16,00:25,1146,0
2023/01/16,00:30,1152,0
2023/01/16,00:35,1163,0
2023/01/16,00:40,1140,0
2023/01/16,00:45,1162,0
2023/01/16,00:50,1142,0
2023/01/16,00:55,1131,0
2023/01/16,01:00,1134,0
2023/01/16,01:05,1136,0
2023/01/16,01:10,1133,0
2023/01/16,01:15,1148,0
2023/01/16,01:20,1139,0
2023/01/16,01:25,1153,0
2023/01/16,01:30,1152,0
2023/01/16,01:35,1156,0
2023/01/16,01:40,1153,0
2023/01/16,01:45,1157,0
2023/01/16,01:50,1152,0
2023/01/16,01:55,1166,0
2023/01/16,02:00,1156,0
2023/01/16,02:05,1163,0
2023/01/16,02:10,1154,0
2023/01/16,02:15,1161,0
2023/01/16,02:20,1169,0
2023/01/16,02:25,1171,0
2023/01/16,02:30,1183,0
2023/01/16,02:35,1187,0
2023/01/16,02:40,1186,0
2023/01/16,02:45,1201,0
2023/01/16,02:50,1208,0
2023/01/16,02:55,1188,0
2023/01/16,03:00,1191,0
2023/01/16,03:05,1197,0
2023/01/16,03:10,1195,0
2023/01/16,03:15,1195,0
2023/01/16,03:20,1212,0
2023/01/16,03:25,1220,0
2023/01/16,03:30,1222,0
2023/01/16,03:35,1222,0
2023/01/16,03:40,1212,0
2023/01/16,03:45,1192,0
2023/01/16,03:50,1185,0
2023/01/16,03:55,1204,0
2023/01/16,04:00,1207,0
2023/01/16,04:05,1235,0
2023/01/16,04:10,1217,0
2023/01/16,04:15,1218,0
2023/01/16,04:20,1217,0
2023/01/16,04:25,1218,0
2023/01/16,04:30,1210,0
2023/01/16,04:35,1221,0
2023/01/16,04:40,1230,0
2023/01/16,04:45,1232,0
2023/01/16,04:50,1229,0
2023/01/16,04:55,1223,0
2023/01/16,05:00,1228,0
2023/01/16,05:05,1221,0
2023/01/16,05:10,1240,0
2023/01/16,05:15,1259,0
2023/01/16,05:20,1271,0
2023/01/16,05:25,1270,0
2023/01/16,05:30,1254,0
2023/01/16,05:35,1266,0
2023/01/16,05:40,1272,0
2023/01/16,05:45,1278,0
2023/01/16,05:50,1269,0
2023/01/16,05:55,1289,0
2023/01/16,06:00,1314,0
2023/01/16,06:05,1350,0
2023/01/16,06:10,1368,0
2023/01/16,06:15,1366,0
2023/01/16,06:20,1383,0
2023/01/16,06:25,1387,0
2023/01/16,06:30,1409,0
2023/01/16,06:35,1435,0
2023/01/16,06:40,1453,0
2023/01/16,06:45,1442,0
2023/01/16,06:50,1466,0
2023/01/16,06:55,1478,0
2023/01/16,07:00,1479,0
2023/01/16,07:05,1518,0
2023/01/16,07:10,1534,0
2023/01/16,07:15,1565,0
2023/01/16,07:20,1565,0
2023/01/16,07:25,1590,0
2023/01/16,07:30,1603,0
2023/01/16,07:35,1612,1
2023/01/16,07:40,1621,1
2023/01/16,07:45,1621,3
2023/01/16,07:50,1619,5
2023/01/16,07:55,1660,9
2023/01/16,08:00,1684,13
2023/01/16,08:05,1709,17
2023/01/16,08:10,1751,19
2023/01/16,08:15,1775,22
2023/01/16,08:20,1805,23
2023/01/16,08:25,1816,24
2023/01/16,08:30,1836,27
2023/01/16,08:35,1836,30
2023/01/16,08:40,1869,32
2023/01/16,08:45,1886,38
2023/01/16,08:50,1892,44
2023/01/16,08:55,1899,49
2023/01/16,09:00,1897,52
2023/01/16,09:05,1920,55
2023/01/16,09:10,1925,56
2023/01/16,09:15,1918,54
2023/01/16,09:20,1923,53
2023/01/16,09:25,1928,56
2023/01/16,09:30,1928,66
2023/01/16,09:35,1953,78
2023/01/16,09:40,1963,90
2023/01/16,09:45,1963,94
2023/01/16,09:50,1955,88
2023/01/16,09:55,1959,83
2023/01/16,10:00,1924,82
2023/01/16,10:05,1906,85
2023/01/16,10:10,1908,88
2023/01/16,10:15,1918,92
2023/01/16,10:20,1940,90
