2023/02/21 00:00 UPDATE
需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
1820,19:00〜20:00,02月19日,23:15,29,77
需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1407,19:00〜20:00,02月19日,23:15
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1375,00:00〜01:00,02月19日,23:15,14,87
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1208,00:00〜01:00,02月19日,23:15
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2023/02/19,00:00,1201,1208,87,1375
2023/02/19,01:00,1183,1189,86,1360
2023/02/19,02:00,1199,1197,87,1371
2023/02/19,03:00,1206,1210,86,1398
2023/02/19,04:00,1188,1204,85,1392
2023/02/19,05:00,1169,1190,84,1383
2023/02/19,06:00,1164,1190,83,1389
2023/02/19,07:00,1204,1208,84,1424
2023/02/19,08:00,1266,1255,84,1501
2023/02/19,09:00,1322,1292,85,1553
2023/02/19,10:00,1311,1266,85,1532
2023/02/19,11:00,1302,1231,87,1495
2023/02/19,12:00,1271,1214,85,1480
2023/02/19,13:00,1265,1229,84,1490
2023/02/19,14:00,1260,1229,84,1499
2023/02/19,15:00,1260,1238,83,1513
2023/02/19,16:00,1290,1278,82,1572
2023/02/19,17:00,1391,1374,80,1731
2023/02/19,18:00,1433,1403,80,1784
2023/02/19,19:00,1425,1407,78,1820
2023/02/19,20:00,1404,1387,76,1826
2023/02/19,21:00,1346,1342,74,1818
2023/02/19,22:00,1267,1289,69,1818
2023/02/19,23:00,1224,1254,72,1687
最大使用率(%),時間帯
87,11:00〜12:00
翌日需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
2202,09:00〜10:00,02月19日,16:25,13,88
翌日需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1940,09:00〜10:00,02月19日,16:25
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2169,10:00〜11:00,02月19日,16:25,13,88
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1912,10:00〜11:00,02月19日,16:25
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2023/02/19,00:00,1233,0
2023/02/19,00:05,1213,0
2023/02/19,00:10,1218,0
2023/02/19,00:15,1197,0
2023/02/19,00:20,1203,0
2023/02/19,00:25,1206,0
2023/02/19,00:30,1205,0
2023/02/19,00:35,1197,0
2023/02/19,00:40,1202,0
2023/02/19,00:45,1194,0
2023/02/19,00:50,1181,0
2023/02/19,00:55,1184,0
2023/02/19,01:00,1165,0
2023/02/19,01:05,1184,0
2023/02/19,01:10,1172,0
