2023/07/06 00:00 UPDATE
需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
2518,13:00〜14:00,07月04日,23:15,15,86
需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2180,13:00〜14:00,07月04日,23:15
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1548,00:00〜01:00,07月04日,23:15,12,88
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1376,00:00〜01:00,07月04日,23:15
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2023/07/04,00:00,1387,1376,89,1548
2023/07/04,01:00,1308,1302,89,1467
2023/07/04,02:00,1284,1279,88,1448
2023/07/04,03:00,1287,1290,88,1462
2023/07/04,04:00,1298,1295,88,1473
2023/07/04,05:00,1305,1289,88,1473
2023/07/04,06:00,1365,1349,88,1545
2023/07/04,07:00,1528,1533,87,1752
2023/07/04,08:00,1810,1835,86,2083
2023/07/04,09:00,2025,2027,87,2312
2023/07/04,10:00,2105,2092,87,2395
2023/07/04,11:00,2133,2157,86,2477
2023/07/04,12:00,2049,2081,85,2393
2023/07/04,13:00,2158,2180,85,2518
2023/07/04,14:00,2182,2172,85,2549
2023/07/04,15:00,2160,2111,86,2506
2023/07/04,16:00,2122,2052,87,2420
2023/07/04,17:00,1992,1982,87,2286
2023/07/04,18:00,1888,1892,87,2156
2023/07/04,19:00,1805,1814,86,2083
2023/07/04,20:00,1710,1721,82,2071
2023/07/04,21:00,1634,1631,79,2048
2023/07/04,22:00,1562,1559,80,1941
2023/07/04,23:00,1495,1475,79,1884
最大使用率(%),時間帯
89,01:00〜02:00
翌日需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
2237,11:00〜12:00,07月04日,16:56,14,88
翌日需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1970,11:00〜12:00,07月04日,16:56
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1487,04:00〜05:00,07月04日,16:56,14,88
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1309,04:00〜05:00,07月04日,16:56
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2023/07/04,00:00,1427,0
2023/07/04,00:05,1420,0
2023/07/04,00:10,1408,0
2023/07/04,00:15,1410,0
2023/07/04,00:20,1404,0
2023/07/04,00:25,1396,0
2023/07/04,00:30,1383,0
2023/07/04,00:35,1378,0
2023/07/04,00:40,1357,0
2023/07/04,00:45,1337,0
2023/07/04,00:50,1336,0
2023/07/04,00:55,1346,0
2023/07/04,01:00,1320,0
2023/07/04,01:05,1314,0
2023/07/04,01:10,1298,0
2023/07/04,01:15,1316,0
2023/07/04,01:20,1324,0
2023/07/04,01:25,1311,0
2023/07/04,01:30,1312,0
2023/07/04,01:35,1309,0
2023/07/04,01:40,1299,0
2023/07/04,01:45,1299,0
2023/07/04,01:50,1282,0
2023/07/04,01:55,1268,0
2023/07/04,02:00,1269,0
2023/07/04,02:05,1277,0
2023/07/04,02:10,1277,0
2023/07/04,02:15,1276,0
2023/07/04,02:20,1290,0
2023/07/04,02:25,1285,0
2023/07/04,02:30,1266,0
2023/07/04,02:35,1281,0
2023/07/04,02:40,1291,0
2023/07/04,02:45,1284,0
2023/07/04,02:50,1274,0
2023/07/04,02:55,1270,0
2023/07/04,03:00,1265,0
2023/07/04,03:05,1262,0
2023/07/04,03:10,1275,0
2023/07/04,03:15,1286,0
2023/07/04,03:20,1280,0
2023/07/04,03:25,1292,0
2023/07/04,03:30,1293,0
2023/07/04,03:35,1285,0
2023/07/04,03:40,1286,0
2023/07/04,03:45,1285,0
2023/07/04,03:50,1293,0
2023/07/04,03:55,1275,0
2023/07/04,04:00,1268,0
2023/07/04,04:05,1280,0
2023/07/04,04:10,1286,0
2023/07/04,04:15,1295,0
2023/07/04,04:20,1291,0
2023/07/04,04:25,1297,0
2023/07/04,04:30,1297,0
2023/07/04,04:35,1304,0
2023/07/04,04:40,1314,0
2023/07/04,04:45,1303,0
2023/07/04,04:50,1300,0
2023/07/04,04:55,1271,0
2023/07/04,05:00,1281,0
2023/07/04,05:05,1310,0
2023/07/04,05:10,1298,0
2023/07/04,05:15,1294,1
2023/07/04,05:20,1291,2
2023/07/04,05:25,1294,6
2023/07/04,05:30,1299,11
2023/07/04,05:35,1306,16
2023/07/04,05:40,1301,21
2023/07/04,05:45,1299,27
2023/07/04,05:50,1277,34
2023/07/04,05:55,1276,40
2023/07/04,06:00,1285,47
2023/07/04,06:05,1309,56
2023/07/04,06:10,1319,66
2023/07/04,06:15,1321,79
2023/07/04,06:20,1324,93
2023/07/04,06:25,1333,105
2023/07/04,06:30,1333,115
2023/07/04,06:35,1361,130
2023/07/04,06:40,1378,140
2023/07/04,06:45,1380,157
2023/07/04,06:50,1376,171
2023/07/04,06:55,1388,181
2023/07/04,07:00,1405,203
2023/07/04,07:05,1413,219
2023/07/04,07:10,1433,237
2023/07/04,07:15,1467,252
2023/07/04,07:20,1471,272
2023/07/04,07:25,1485,291
2023/07/04,07:30,1486,298
2023/07/04,07:35,1504,310
2023/07/04,07:40,1516,332
2023/07/04,07:45,1523,355
2023/07/04,07:50,1553,375
2023/07/04,07:55,1523,385
2023/07/04,08:00,1566,400
2023/07/04,08:05,1604,424
2023/07/04,08:10,1672,454
2023/07/04,08:15,1702,482
2023/07/04,08:20,1742,503
2023/07/04,08:25,1777,522
2023/07/04,08:30,1793,537
2023/07/04,08:35,1822,553
2023/07/04,08:40,1833,563
2023/07/04,08:45,1846,571
2023/07/04,08:50,1841,574
2023/07/04,08:55,1880,590
2023/07/04,09:00,1903,608
2023/07/04,09:05,1905,621
2023/07/04,09:10,1955,656
2023/07/04,09:15,1978,681
2023/07/04,09:20,1968,673
2023/07/04,09:25,1985,679
2023/07/04,09:30,2010,696
2023/07/04,09:35,2016,710
2023/07/04,09:40,2014,711
2023/07/04,09:45,1993,699
2023/07/04,09:50,1994,709
2023/07/04,09:55,2027,729
2023/07/04,10:00,2059,752
2023/07/04,10:05,2007,752
2023/07/04,10:10,1985,737
2023/07/04,10:15,2030,747
2023/07/04,10:20,2066,793
2023/07/04,10:25,2078,806
2023/07/04,10:30,2085,798
2023/07/04,10:35,2081,789
2023/07/04,10:40,2109,813
2023/07/04,10:45,2124,836
2023/07/04,10:50,2110,841
2023/07/04,10:55,2106,842
2023/07/04,11:00,2116,855
2023/07/04,11:05,2082,843
2023/07/04,11:10,2103,842
2023/07/04,11:15,2090,834
2023/07/04,11:20,2093,844
2023/07/04,11:25,2129,848
2023/07/04,11:30,2139,862
2023/07/04,11:35,2132,854
2023/07/04,11:40,2156,855
2023/07/04,11:45,2153,862
2023/07/04,11:50,2138,863
