2023/06/19 00:00 UPDATE
需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
1745,14:00〜15:00,06月17日,23:15,22,82
需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1434,14:00〜15:00,06月17日,23:15
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1584,19:00〜20:00,06月17日,23:15,17,85
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1349,19:00〜20:00,06月17日,23:15
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2023/06/17,00:00,1212,1216,82,1473
2023/06/17,01:00,1141,1149,81,1396
2023/06/17,02:00,1140,1131,82,1385
2023/06/17,03:00,1155,1148,81,1412
2023/06/17,04:00,1147,1160,80,1434
2023/06/17,05:00,1112,1111,80,1382
2023/06/17,06:00,1097,1080,82,1325
2023/06/17,07:00,1135,1105,82,1374
2023/06/17,08:00,1232,1187,82,1488
2023/06/17,09:00,1325,1257,82,1608
2023/06/17,10:00,1370,1301,80,1697
2023/06/17,11:00,1394,1349,80,1734
2023/06/17,12:00,1390,1343,79,1751
2023/06/17,13:00,1411,1426,81,1735
2023/06/17,14:00,1409,1434,80,1745
2023/06/17,15:00,1392,1416,79,1754
2023/06/17,16:00,1384,1407,81,1700
2023/06/17,17:00,1359,1352,81,1668
2023/06/17,18:00,1333,1349,82,1611
2023/06/17,19:00,1328,1349,83,1584
2023/06/17,20:00,1286,1295,82,1564
2023/06/17,21:00,1217,1229,75,1603
2023/06/17,22:00,1148,1162,72,1573
2023/06/17,23:00,1110,1122,71,1558
最大使用率(%),時間帯
83,19:00〜20:00
翌日需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
1621,19:00〜20:00,06月17日,17:17,21,82
翌日需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1341,19:00〜20:00,06月17日,17:17
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1621,19:00〜20:00,06月17日,17:17,21,82
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1341,19:00〜20:00,06月17日,17:17
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2023/06/17,00:00,1271,0
2023/06/17,00:05,1243,0
2023/06/17,00:10,1229,0
2023/06/17,00:15,1231,0
2023/06/17,00:20,1221,0
2023/06/17,00:25,1204,0
2023/06/17,00:30,1198,0
2023/06/17,00:35,1196,0
2023/06/17,00:40,1203,0
2023/06/17,00:45,1182,0
2023/06/17,00:50,1185,0
2023/06/17,00:55,1176,0
2023/06/17,01:00,1175,0
2023/06/17,01:05,1168,0
2023/06/17,01:10,1151,0
2023/06/17,01:15,1143,0
2023/06/17,01:20,1152,0
2023/06/17,01:25,1139,0
2023/06/17,01:30,1144,0
2023/06/17,01:35,1134,0
2023/06/17,01:40,1129,0
2023/06/17,01:45,1130,0
2023/06/17,01:50,1121,0
2023/06/17,01:55,1127,0
2023/06/17,02:00,1130,0
2023/06/17,02:05,1136,0
2023/06/17,02:10,1142,0
2023/06/17,02:15,1145,0
2023/06/17,02:20,1126,0
2023/06/17,02:25,1135,0
2023/06/17,02:30,1149,0
2023/06/17,02:35,1155,0
2023/06/17,02:40,1150,0
2023/06/17,02:45,1153,0
2023/06/17,02:50,1139,0
2023/06/17,02:55,1130,0
2023/06/17,03:00,1144,0
2023/06/17,03:05,1154,0
2023/06/17,03:10,1145,0
2023/06/17,03:15,1145,0
2023/06/17,03:20,1145,0
2023/06/17,03:25,1162,0
2023/06/17,03:30,1170,0
2023/06/17,03:35,1167,0
2023/06/17,03:40,1169,0
2023/06/17,03:45,1155,0
2023/06/17,03:50,1139,0
2023/06/17,03:55,1138,0
2023/06/17,04:00,1135,0
2023/06/17,04:05,1143,0
2023/06/17,04:10,1151,0
2023/06/17,04:15,1163,0
2023/06/17,04:20,1147,0
2023/06/17,04:25,1154,0
2023/06/17,04:30,1141,0
2023/06/17,04:35,1141,0
2023/06/17,04:40,1158,0
2023/06/17,04:45,1153,0
2023/06/17,04:50,1132,0
2023/06/17,04:55,1123,0
2023/06/17,05:00,1113,0
2023/06/17,05:05,1118,1
2023/06/17,05:10,1109,2
2023/06/17,05:15,1116,7
2023/06/17,05:20,1121,14
2023/06/17,05:25,1122,21
2023/06/17,05:30,1107,30
2023/06/17,05:35,1098,38
2023/06/17,05:40,1100,48
2023/06/17,05:45,1097,61
2023/06/17,05:50,1083,76
2023/06/17,05:55,1069,90
2023/06/17,06:00,1074,104
2023/06/17,06:05,1074,118
2023/06/17,06:10,1084,134
2023/06/17,06:15,1073,149
2023/06/17,06:20,1085,167
2023/06/17,06:25,1099,190
2023/06/17,06:30,1083,210
2023/06/17,06:35,1085,228
2023/06/17,06:40,1082,245
2023/06/17,06:45,1082,264
2023/06/17,06:50,1075,283
2023/06/17,06:55,1031,300
2023/06/17,07:00,1068,322
2023/06/17,07:05,1060,341
2023/06/17,07:10,1077,362
2023/06/17,07:15,1104,382
2023/06/17,07:20,1111,401
2023/06/17,07:25,1120,418
2023/06/17,07:30,1119,436
2023/06/17,07:35,1128,452
2023/06/17,07:40,1122,469
2023/06/17,07:45,1113,486
2023/06/17,07:50,1108,503
2023/06/17,07:55,1122,520
2023/06/17,08:00,1154,536
2023/06/17,08:05,1148,552
2023/06/17,08:10,1160,568
2023/06/17,08:15,1157,584
2023/06/17,08:20,1168,599
2023/06/17,08:25,1203,614
2023/06/17,08:30,1199,629
2023/06/17,08:35,1219,643
2023/06/17,08:40,1245,657
2023/06/17,08:45,1242,671
2023/06/17,08:50,1228,684
2023/06/17,08:55,1247,698
2023/06/17,09:00,1262,710
2023/06/17,09:05,1268,720
2023/06/17,09:10,1279,732
2023/06/17,09:15,1273,744
2023/06/17,09:20,1281,755
2023/06/17,09:25,1293,766
2023/06/17,09:30,1307,776
2023/06/17,09:35,1295,785
2023/06/17,09:40,1320,793
2023/06/17,09:45,1314,802
2023/06/17,09:50,1318,810
2023/06/17,09:55,1342,818
2023/06/17,10:00,1334,825
2023/06/17,10:05,1322,833
2023/06/17,10:10,1340,841
2023/06/17,10:15,1351,847
2023/06/17,10:20,1333,854
2023/06/17,10:25,1351,858
2023/06/17,10:30,1359,863
2023/06/17,10:35,1362,864
2023/06/17,10:40,1372,871
2023/06/17,10:45,1368,862
2023/06/17,10:50,1373,870
2023/06/17,10:55,1369,875
2023/06/17,11:00,1363,878
2023/06/17,11:05,1373,886
2023/06/17,11:10,1380,884
2023/06/17,11:15,1381,895
2023/06/17,11:20,1382,899
2023/06/17,11:25,1378,897
2023/06/17,11:30,1393,903
2023/06/17,11:35,1404,902
2023/06/17,11:40,1409,905
2023/06/17,11:45,1404,910
