2023/08/16 00:00 UPDATE
需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
2014,12:00〜13:00,08月14日,23:15,23,80
需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1631,12:00〜13:00,08月14日,23:15
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1291,06:00〜07:00,08月14日,23:15,21,82
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1069,06:00〜07:00,08月14日,23:15
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2023/08/14,00:00,1094,1120,79,1384
2023/08/14,01:00,1026,1038,80,1272
2023/08/14,02:00,1011,1029,80,1259
2023/08/14,03:00,1018,1041,79,1274
2023/08/14,04:00,1021,1048,79,1286
2023/08/14,05:00,1030,1052,79,1288
2023/08/14,06:00,1034,1069,80,1291
2023/08/14,07:00,1129,1177,78,1432
2023/08/14,08:00,1283,1346,78,1643
2023/08/14,09:00,1398,1459,78,1788
2023/08/14,10:00,1470,1548,77,1894
2023/08/14,11:00,1517,1603,77,1967
2023/08/14,12:00,1556,1631,77,2014
2023/08/14,13:00,1564,1607,77,2024
2023/08/14,14:00,1537,1575,76,2003
2023/08/14,15:00,1500,1567,76,1958
2023/08/14,16:00,1467,1526,76,1916
2023/08/14,17:00,1458,1468,76,1913
2023/08/14,18:00,1476,1458,76,1931
2023/08/14,19:00,1447,1457,77,1878
2023/08/14,20:00,1393,1402,76,1825
2023/08/14,21:00,1320,1345,72,1821
2023/08/14,22:00,1248,1276,70,1772
2023/08/14,23:00,1187,1217,68,1735
最大使用率(%),時間帯
80,06:00〜07:00
翌日需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
1882,13:00〜14:00,08月14日,17:02,28,78
翌日需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1469,13:00〜14:00,08月14日,17:02
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1661,08:00〜09:00,08月14日,17:02,26,79
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1316,08:00〜09:00,08月14日,17:02
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2023/08/14,00:00,1128,0
2023/08/14,00:05,1137,0
2023/08/14,00:10,1120,0
2023/08/14,00:15,1112,0
2023/08/14,00:20,1105,0
2023/08/14,00:25,1096,0
2023/08/14,00:30,1084,0
2023/08/14,00:35,1083,0
2023/08/14,00:40,1053,0
2023/08/14,00:45,1073,0
2023/08/14,00:50,1049,0
2023/08/14,00:55,1051,0
2023/08/14,01:00,1052,0
2023/08/14,01:05,1045,0
2023/08/14,01:10,1029,0
2023/08/14,01:15,1036,0
2023/08/14,01:20,1032,0
2023/08/14,01:25,1036,0
2023/08/14,01:30,1028,0
2023/08/14,01:35,1000,0
2023/08/14,01:40,997,0
2023/08/14,01:45,992,0
2023/08/14,01:50,998,0
2023/08/14,01:55,1008,0
2023/08/14,02:00,1009,0
2023/08/14,02:05,1013,0
2023/08/14,02:10,1013,0
2023/08/14,02:15,1007,0
2023/08/14,02:20,1007,0
2023/08/14,02:25,1004,0
2023/08/14,02:30,990,0
2023/08/14,02:35,997,0
2023/08/14,02:40,997,0
2023/08/14,02:45,1005,0
2023/08/14,02:50,1008,0
2023/08/14,02:55,1009,0
2023/08/14,03:00,1022,0
2023/08/14,03:05,1017,0
2023/08/14,03:10,1015,0
2023/08/14,03:15,1015,0
2023/08/14,03:20,1014,0
2023/08/14,03:25,1018,0
2023/08/14,03:30,1005,0
2023/08/14,03:35,1001,0
2023/08/14,03:40,993,0
2023/08/14,03:45,1007,0
2023/08/14,03:50,1021,0
2023/08/14,03:55,1015,0
2023/08/14,04:00,1021,0
2023/08/14,04:05,1020,0
2023/08/14,04:10,1026,0
2023/08/14,04:15,1021,0
2023/08/14,04:20,1026,0
2023/08/14,04:25,1017,0
2023/08/14,04:30,992,0
2023/08/14,04:35,996,0
2023/08/14,04:40,1003,0
2023/08/14,04:45,1006,0
2023/08/14,04:50,1006,0
2023/08/14,04:55,1025,0
2023/08/14,05:00,1033,0
2023/08/14,05:05,1043,0
2023/08/14,05:10,1028,0
2023/08/14,05:15,1031,0
2023/08/14,05:20,1026,0
2023/08/14,05:25,1026,0
2023/08/14,05:30,1022,0
2023/08/14,05:35,1004,0
2023/08/14,05:40,1003,0
2023/08/14,05:45,1000,1
