2021/4/7 0:07 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1045,18:00〜19:00,4/6,9:00,12,90
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
935,18:00〜19:00,4/6,9:00
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1015,19:00〜20:00,4/6,9:00,9,92
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
935,19:00〜20:00,4/6,9:00
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2021/4/6,0:00,765,766,78,976
2021/4/6,1:00,767,766,77,997
2021/4/6,2:00,815,818,80,1015
2021/4/6,3:00,873,879,86,1020
2021/4/6,4:00,906,916,89,1018
2021/4/6,5:00,913,912,89,1024
2021/4/6,6:00,908,913,85,1062
2021/4/6,7:00,873,910,73,1191
2021/4/6,8:00,864,905,68,1263
2021/4/6,9:00,887,908,64,1387
2021/4/6,10:00,905,916,65,1401
2021/4/6,11:00,919,915,64,1430
2021/4/6,12:00,875,870,63,1391
2021/4/6,13:00,893,886,64,1401
2021/4/6,14:00,873,862,63,1383
2021/4/6,15:00,845,847,64,1322
2021/4/6,16:00,868,850,69,1266
2021/4/6,17:00,897,876,79,1130
2021/4/6,18:00,931,924,89,1045
2021/4/6,19:00,950,934,94,1015
2021/4/6,20:00,927,896,93,998
2021/4/6,21:00,885,858,89,995
2021/4/6,22:00,859,814,87,989
2021/4/6,23:00,822,767,85,964
最大使用率(%),時間帯
94,19:00〜20:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1035,18:00〜19:00,4/6,18:00,12,89
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
925,18:00〜19:00,4/6,18:00
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1010,19:00〜20:00,4/6,18:00,9,92
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
925,19:00〜20:00,4/6,18:00
DATE,TIME,当日実績(５分間隔値）(万kW),太陽光発電実績(５分間隔値）(万kW)
2021/4/6,0:00,775,0
2021/4/6,0:05,780,0
2021/4/6,0:10,786,0
2021/4/6,0:15,787,0
2021/4/6,0:20,772,0
2021/4/6,0:25,765,0
2021/4/6,0:30,770,0
2021/4/6,0:35,770,0
2021/4/6,0:40,762,0
2021/4/6,0:45,749,0
2021/4/6,0:50,746,0
2021/4/6,0:55,742,0
2021/4/6,1:00,748,0
2021/4/6,1:05,762,0
2021/4/6,1:10,750,0
2021/4/6,1:15,763,0
2021/4/6,1:20,761,0
2021/4/6,1:25,764,0
2021/4/6,1:30,758,0
2021/4/6,1:35,763,0
2021/4/6,1:40,772,0
2021/4/6,1:45,779,0
2021/4/6,1:50,776,0
2021/4/6,1:55,769,0
2021/4/6,2:00,789,0
2021/4/6,2:05,796,0
2021/4/6,2:10,798,0
2021/4/6,2:15,801,0
2021/4/6,2:20,801,0
2021/4/6,2:25,804,0
2021/4/6,2:30,817,0
2021/4/6,2:35,825,0
2021/4/6,2:40,829,0
2021/4/6,2:45,823,0
2021/4/6,2:50,840,0
2021/4/6,2:55,844,0
2021/4/6,3:00,849,0
2021/4/6,3:05,854,0
2021/4/6,3:10,862,0
2021/4/6,3:15,863,0
2021/4/6,3:20,881,0
2021/4/6,3:25,887,0
2021/4/6,3:30,877,0
2021/4/6,3:35,883,0
2021/4/6,3:40,890,0
2021/4/6,3:45,890,0
2021/4/6,3:50,895,0
2021/4/6,3:55,888,0
2021/4/6,4:00,887,0
2021/4/6,4:05,909,0
2021/4/6,4:10,904,0
2021/4/6,4:15,909,0
2021/4/6,4:20,905,0
2021/4/6,4:25,916,0
2021/4/6,4:30,918,0
2021/4/6,4:35,919,0
2021/4/6,4:40,907,0
2021/4/6,4:45,908,0
2021/4/6,4:50,909,0
2021/4/6,4:55,911,0
2021/4/6,5:00,908,0
2021/4/6,5:05,917,0
2021/4/6,5:10,920,0
2021/4/6,5:15,919,0
2021/4/6,5:20,922,0
2021/4/6,5:25,920,0
2021/4/6,5:30,913,0
2021/4/6,5:35,907,0
2021/4/6,5:40,902,0
2021/4/6,5:45,903,0
2021/4/6,5:50,911,0
2021/4/6,5:55,908,0
2021/4/6,6:00,910,0
2021/4/6,6:05,914,0
2021/4/6,6:10,920,2
2021/4/6,6:15,918,4
2021/4/6,6:20,915,9
2021/4/6,6:25,901,14
2021/4/6,6:30,893,17
2021/4/6,6:35,916,23
2021/4/6,6:40,909,31
2021/4/6,6:45,916,39
2021/4/6,6:50,905,48
2021/4/6,6:55,905,55
2021/4/6,7:00,911,68
2021/4/6,7:05,913,80
2021/4/6,7:10,891,94
2021/4/6,7:15,886,108
2021/4/6,7:20,888,132
2021/4/6,7:25,870,139
2021/4/6,7:30,866,148
2021/4/6,7:35,869,157
2021/4/6,7:40,858,168
2021/4/6,7:45,850,181
2021/4/6,7:50,859,205
2021/4/6,7:55,846,222
2021/4/6,8:00,852,237
2021/4/6,8:05,873,264
2021/4/6,8:10,864,277
2021/4/6,8:15,872,293
2021/4/6,8:20,859,302
2021/4/6,8:25,858,323
2021/4/6,8:30,865,335
2021/4/6,8:35,871,350
2021/4/6,8:40,867,364
2021/4/6,8:45,874,371
2021/4/6,8:50,871,378
2021/4/6,8:55,869,404
2021/4/6,9:00,872,365
2021/4/6,9:05,868,383
2021/4/6,9:10,882,405
2021/4/6,9:15,880,423
2021/4/6,9:20,880,438
2021/4/6,9:25,884,459
2021/4/6,9:30,863,452
2021/4/6,9:35,887,460
2021/4/6,9:40,895,462
2021/4/6,9:45,893,481
2021/4/6,9:50,914,496
2021/4/6,9:55,905,505
2021/4/6,10:00,876,493
2021/4/6,10:05,900,488
2021/4/6,10:10,904,491
2021/4/6,10:15,901,514
2021/4/6,10:20,904,524
2021/4/6,10:25,911,539
2021/4/6,10:30,909,544
2021/4/6,10:35,920,538
2021/4/6,10:40,920,534
2021/4/6,10:45,914,531
2021/4/6,10:50,906,536
2021/4/6,10:55,918,544
2021/4/6,11:00,908,538
2021/4/6,11:05,918,536
2021/4/6,11:10,926,542
2021/4/6,11:15,921,532
2021/4/6,11:20,915,527
2021/4/6,11:25,919,526
2021/4/6,11:30,920,540
2021/4/6,11:35,913,544
2021/4/6,11:40,943,569
2021/4/6,11:45,921,552
2021/4/6,11:50,917,552
2021/4/6,11:55,912,552
2021/4/6,12:00,907,514
2021/4/6,12:05,902,513
2021/4/6,12:10,897,527
2021/4/6,12:15,885,520
2021/4/6,12:20,893,532
2021/4/6,12:25,883,533
2021/4/6,12:30,866,528
2021/4/6,12:35,864,529
2021/4/6,12:40,891,545
2021/4/6,12:45,893,545
2021/4/6,12:50,883,534
2021/4/6,12:55,886,536
2021/4/6,13:00,922,561
2021/4/6,13:05,901,565
2021/4/6,13:10,909,563
2021/4/6,13:15,914,565
2021/4/6,13:20,903,558
2021/4/6,13:25,892,544
2021/4/6,13:30,914,565
2021/4/6,13:35,884,545
2021/4/6,13:40,876,547
2021/4/6,13:45,881,548
