2022/09/23 00:13 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
188,13:00〜14:00,09月22日,22:41,40,71
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
134,13:00〜14:00,09月22日,22:41
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
167,18:00〜19:00,09月22日,22:41,33,75
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
126,18:00〜19:00,09月22日,22:41
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2022/09/22,00:00,85,86,55,152
2022/09/22,01:00,81,83,53,152
2022/09/22,02:00,81,81,53,152
2022/09/22,03:00,82,81,53,152
2022/09/22,04:00,82,82,53,152
2022/09/22,05:00,84,83,55,152
2022/09/22,06:00,86,87,54,159
2022/09/22,07:00,97,96,55,175
2022/09/22,08:00,113,110,62,180
2022/09/22,09:00,123,121,65,187
2022/09/22,10:00,130,125,70,185
2022/09/22,11:00,134,129,71,187
2022/09/22,12:00,135,129,71,188
2022/09/22,13:00,136,134,72,187
2022/09/22,14:00,137,133,73,187
2022/09/22,15:00,137,132,75,182
2022/09/22,16:00,134,134,75,177
2022/09/22,17:00,128,128,74,172
2022/09/22,18:00,126,126,75,167
2022/09/22,19:00,126,124,75,167
2022/09/22,20:00,121,118,72,167
2022/09/22,21:00,113,113,64,174
2022/09/22,22:00,110,108,63,174
2022/09/22,23:00,104,105,59,174
最大使用率(%),時間帯
75,19:00〜20:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
194,13:00〜14:00,09月23日,00:00,42,70
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
137,13:00〜14:00,09月23日,00:00
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
174,19:00〜20:00,09月23日,00:00,35,74
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
129,19:00〜20:00,09月23日,00:00
DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間値)(万kW)
2022/09/22,00:00,90,0
2022/09/22,00:05,89,0
2022/09/22,00:10,88,0
2022/09/22,00:15,88,0
2022/09/22,00:20,87,0
2022/09/22,00:25,87,0
2022/09/22,00:30,86,0
2022/09/22,00:35,86,0
2022/09/22,00:40,85,0
2022/09/22,00:45,85,0
2022/09/22,00:50,84,0
2022/09/22,00:55,84,0
2022/09/22,01:00,83,0
2022/09/22,01:05,83,0
2022/09/22,01:10,83,0
2022/09/22,01:15,83,0
2022/09/22,01:20,82,0
2022/09/22,01:25,82,0
2022/09/22,01:30,82,0
2022/09/22,01:35,82,0
2022/09/22,01:40,82,0
2022/09/22,01:45,82,0
2022/09/22,01:50,81,0
2022/09/22,01:55,81,0
2022/09/22,02:00,81,0
2022/09/22,02:05,81,0
2022/09/22,02:10,81,0
2022/09/22,02:15,81,0
2022/09/22,02:20,81,0
2022/09/22,02:25,81,0
2022/09/22,02:30,81,0
2022/09/22,02:35,82,0
2022/09/22,02:40,82,0
2022/09/22,02:45,82,0
2022/09/22,02:50,82,0
2022/09/22,02:55,82,0
2022/09/22,03:00,82,0
2022/09/22,03:05,82,0
2022/09/22,03:10,82,0
2022/09/22,03:15,83,0
2022/09/22,03:20,83,0
2022/09/22,03:25,83,0
2022/09/22,03:30,83,0
2022/09/22,03:35,83,0
2022/09/22,03:40,82,0
2022/09/22,03:45,82,0
2022/09/22,03:50,82,0
2022/09/22,03:55,82,0
2022/09/22,04:00,82,0
2022/09/22,04:05,82,0
2022/09/22,04:10,82,0
2022/09/22,04:15,82,0
2022/09/22,04:20,82,0
2022/09/22,04:25,82,0
2022/09/22,04:30,83,0
2022/09/22,04:35,83,0
2022/09/22,04:40,83,0
2022/09/22,04:45,83,0
2022/09/22,04:50,83,0
2022/09/22,04:55,83,0
2022/09/22,05:00,84,0
2022/09/22,05:05,84,0
2022/09/22,05:10,85,0
2022/09/22,05:15,85,0
2022/09/22,05:20,85,0
2022/09/22,05:25,85,0
2022/09/22,05:30,85,0
2022/09/22,05:35,85,0
2022/09/22,05:40,85,0
2022/09/22,05:45,85,0
2022/09/22,05:50,85,0
2022/09/22,05:55,85,0
2022/09/22,06:00,85,0
2022/09/22,06:05,86,0
2022/09/22,06:10,86,0
2022/09/22,06:15,86,0
2022/09/22,06:20,87,0
2022/09/22,06:25,86,0
2022/09/22,06:30,87,0
2022/09/22,06:35,88,0
2022/09/22,06:40,88,0
2022/09/22,06:45,89,1
2022/09/22,06:50,89,1
2022/09/22,06:55,90,1
2022/09/22,07:00,91,1
2022/09/22,07:05,93,2
2022/09/22,07:10,94,2
2022/09/22,07:15,95,3
2022/09/22,07:20,95,3
2022/09/22,07:25,95,3
2022/09/22,07:30,96,3
2022/09/22,07:35,99,4
2022/09/22,07:40,100,4
2022/09/22,07:45,101,5
2022/09/22,07:50,101,5
2022/09/22,07:55,102,6
2022/09/22,08:00,103,6
2022/09/22,08:05,108,7
2022/09/22,08:10,109,7
2022/09/22,08:15,110,9
2022/09/22,08:20,111,9
2022/09/22,08:25,112,10
2022/09/22,08:30,112,10
2022/09/22,08:35,116,11
2022/09/22,08:40,117,11
2022/09/22,08:45,118,12
2022/09/22,08:50,119,12
2022/09/22,08:55,120,13
2022/09/22,09:00,121,13
2022/09/22,09:05,123,14
2022/09/22,09:10,124,14
2022/09/22,09:15,124,14
2022/09/22,09:20,124,14
2022/09/22,09:25,124,14
2022/09/22,09:30,124,14
2022/09/22,09:35,124,16
2022/09/22,09:40,125,16
2022/09/22,09:45,125,13
2022/09/22,09:50,124,13
2022/09/22,09:55,125,13
2022/09/22,10:00,125,13
2022/09/22,10:05,129,14
2022/09/22,10:10,129,14
2022/09/22,10:15,129,18
2022/09/22,10:20,129,18
2022/09/22,10:25,129,21
2022/09/22,10:30,129,21
2022/09/22,10:35,132,22
2022/09/22,10:40,133,22
2022/09/22,10:45,132,21
2022/09/22,10:50,132,21
2022/09/22,10:55,132,21
2022/09/22,11:00,132,21
2022/09/22,11:05,135,24
2022/09/22,11:10,134,24
2022/09/22,11:15,135,24
2022/09/22,11:20,135,24
2022/09/22,11:25,135,25
2022/09/22,11:30,135,25
2022/09/22,11:35,136,25
2022/09/22,11:40,135,25
2022/09/22,11:45,136,25
2022/09/22,11:50,136,25
2022/09/22,11:55,136,25
2022/09/22,12:00,136,25
2022/09/22,12:05,136,24
2022/09/22,12:10,136,24
2022/09/22,12:15,136,24
2022/09/22,12:20,136,24
2022/09/22,12:25,135,26
2022/09/22,12:30,135,26
2022/09/22,12:35,137,26
2022/09/22,12:40,136,26
2022/09/22,12:45,136,26
2022/09/22,12:50,136,26
2022/09/22,12:55,136,26
2022/09/22,13:00,136,26
2022/09/22,13:05,137,26
2022/09/22,13:10,137,26
2022/09/22,13:15,137,25
2022/09/22,13:20,139,25
2022/09/22,13:25,139,25
2022/09/22,13:30,139,25
2022/09/22,13:35,136,23
2022/09/22,13:40,137,23
2022/09/22,13:45,137,22
2022/09/22,13:50,137,22
2022/09/22,13:55,138,22
2022/09/22,14:00,138,22
2022/09/22,14:05,138,23
2022/09/22,14:10,138,23
2022/09/22,14:15,138,22
2022/09/22,14:20,138,22
2022/09/22,14:25,139,22
2022/09/22,14:30,139,22
2022/09/22,14:35,138,22
2022/09/22,14:40,138,22
2022/09/22,14:45,138,21
2022/09/22,14:50,139,21
2022/09/22,14:55,140,20
2022/09/22,15:00,140,20
2022/09/22,15:05,137,19
2022/09/22,15:10,138,19
2022/09/22,15:15,138,18
2022/09/22,15:20,139,18
2022/09/22,15:25,139,17
2022/09/22,15:30,140,17
2022/09/22,15:35,138,16
2022/09/22,15:40,138,16
2022/09/22,15:45,139,15
2022/09/22,15:50,139,15
2022/09/22,15:55,139,14
2022/09/22,16:00,140,14
2022/09/22,16:05,136,13
2022/09/22,16:10,136,13
2022/09/22,16:15,136,11
2022/09/22,16:20,136,11
2022/09/22,16:25,137,10
2022/09/22,16:30,137,10
2022/09/22,16:35,135,10
2022/09/22,16:40,134,10
2022/09/22,16:45,134,8
2022/09/22,16:50,135,8
2022/09/22,16:55,135,7
2022/09/22,17:00,135,7
2022/09/22,17:05,131,6
2022/09/22,17:10,131,6
2022/09/22,17:15,131,5
2022/09/22,17:20,130,5
2022/09/22,17:25,130,4
2022/09/22,17:30,130,4
2022/09/22,17:35,128,3
2022/09/22,17:40,128,3
2022/09/22,17:45,128,3
2022/09/22,17:50,128,3
2022/09/22,17:55,128,2
2022/09/22,18:00,128,2
2022/09/22,18:05,126,1
2022/09/22,18:10,126,1
2022/09/22,18:15,126,0
2022/09/22,18:20,126,0
2022/09/22,18:25,127,0
2022/09/22,18:30,127,0
