2024/6/16 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
397,19:00〜20:00,6月15日,22:41,32,75

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
300,19:00〜20:00,6月15日,22:41

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
290,0:00〜1:00,6月15日,22:41,18,84

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
246,0:00〜1:00,6月15日,22:41

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2024/6/15,0:00,252,246,86,290
2024/6/15,1:00,247,245,84,291
2024/6/15,2:00,258,258,83,307
2024/6/15,3:00,270,268,84,320
2024/6/15,4:00,272,270,83,324
2024/6/15,5:00,267,264,83,319
2024/6/15,6:00,261,260,82,316
2024/6/15,7:00,261,263,79,327
2024/6/15,8:00,277,281,77,357
2024/6/15,9:00,286,292,73,389
2024/6/15,10:00,291,297,73,397
2024/6/15,11:00,293,299,72,405
2024/6/15,12:00,291,285,74,392
2024/6/15,13:00,286,279,74,382
2024/6/15,14:00,284,283,79,356
2024/6/15,15:00,287,281,82,349
2024/6/15,16:00,294,291,82,357
2024/6/15,17:00,295,295,82,358
2024/6/15,18:00,294,297,76,386
2024/6/15,19:00,300,300,75,397
2024/6/15,20:00,286,288,74,382
2024/6/15,21:00,272,271,78,348
2024/6/15,22:00,263,257,79,330
2024/6/15,23:00,258,250,80,321

最大使用率(%),時間帯
86,0:00〜1:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
393,19:00〜20:00,6月16日,22:41,32,75

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
298,19:00〜20:00,6月16日,22:41

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
291,0:00〜1:00,6月16日,22:41,20,83

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
243,0:00〜1:00,6月16日,22:41

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2024/6/15,0:00,261,0
2024/6/15,0:05,259,0
2024/6/15,0:10,260,0
2024/6/15,0:15,257,0
2024/6/15,0:20,256,0
2024/6/15,0:25,250,0
2024/6/15,0:30,248,0
2024/6/15,0:35,245,0
2024/6/15,0:40,245,0
2024/6/15,0:45,245,0
2024/6/15,0:50,246,0
2024/6/15,0:55,241,0
2024/6/15,1:00,245,0
2024/6/15,1:05,247,0
2024/6/15,1:10,245,0
2024/6/15,1:15,245,0
2024/6/15,1:20,245,0
2024/6/15,1:25,245,0
2024/6/15,1:30,245,0
2024/6/15,1:35,245,0
2024/6/15,1:40,248,0
2024/6/15,1:45,248,0
2024/6/15,1:50,248,0
2024/6/15,1:55,247,0
2024/6/15,2:00,250,0
2024/6/15,2:05,252,0
2024/6/15,2:10,253,0
2024/6/15,2:15,257,0
2024/6/15,2:20,258,0
2024/6/15,2:25,257,0
2024/6/15,2:30,252,0
2024/6/15,2:35,254,0
2024/6/15,2:40,260,0
2024/6/15,2:45,263,0
2024/6/15,2:50,263,0
2024/6/15,2:55,265,0
2024/6/15,3:00,269,0
2024/6/15,3:05,269,0
2024/6/15,3:10,269,0
2024/6/15,3:15,273,0
2024/6/15,3:20,269,0
2024/6/15,3:25,269,0
2024/6/15,3:30,268,0
2024/6/15,3:35,269,0
2024/6/15,3:40,270,0
2024/6/15,3:45,273,0
2024/6/15,3:50,268,0
2024/6/15,3:55,267,0
2024/6/15,4:00,273,3
2024/6/15,4:05,275,3
2024/6/15,4:10,274,3
2024/6/15,4:15,272,3
2024/6/15,4:20,271,3
2024/6/15,4:25,270,3
2024/6/15,4:30,274,11
2024/6/15,4:35,271,11
2024/6/15,4:40,272,11
2024/6/15,4:45,270,11
2024/6/15,4:50,266,11
2024/6/15,4:55,267,11
2024/6/15,5:00,277,20
2024/6/15,5:05,273,20
2024/6/15,5:10,274,20
2024/6/15,5:15,272,20
2024/6/15,5:20,266,21
2024/6/15,5:25,264,21
2024/6/15,5:30,268,26
2024/6/15,5:35,268,26
2024/6/15,5:40,264,27
2024/6/15,5:45,259,27
2024/6/15,5:50,257,28
2024/6/15,5:55,256,28
2024/6/15,6:00,263,32
2024/6/15,6:05,264,33
2024/6/15,6:10,263,33
2024/6/15,6:15,261,34
2024/6/15,6:20,260,34
2024/6/15,6:25,260,35
2024/6/15,6:30,264,43
2024/6/15,6:35,261,43
2024/6/15,6:40,262,44
2024/6/15,6:45,260,45
2024/6/15,6:50,259,46
2024/6/15,6:55,254,47
2024/6/15,7:00,258,53
2024/6/15,7:05,259,54
2024/6/15,7:10,258,54
2024/6/15,7:15,257,55
2024/6/15,7:20,259,55
2024/6/15,7:25,257,56
2024/6/15,7:30,265,65
2024/6/15,7:35,264,66
2024/6/15,7:40,263,66
2024/6/15,7:45,263,67
2024/6/15,7:50,264,66
2024/6/15,7:55,263,66
2024/6/15,8:00,270,75
2024/6/15,8:05,268,76
2024/6/15,8:10,269,77
2024/6/15,8:15,273,78
2024/6/15,8:20,273,80
2024/6/15,8:25,273,81
2024/6/15,8:30,281,89
2024/6/15,8:35,280,89
2024/6/15,8:40,280,89
2024/6/15,8:45,282,89
2024/6/15,8:50,283,90
2024/6/15,8:55,282,89
2024/6/15,9:00,288,97
2024/6/15,9:05,284,98
2024/6/15,9:10,283,98
2024/6/15,9:15,284,98
2024/6/15,9:20,284,98
2024/6/15,9:25,283,98
2024/6/15,9:30,287,102
2024/6/15,9:35,289,102
2024/6/15,9:40,287,101
2024/6/15,9:45,285,102
2024/6/15,9:50,289,103
2024/6/15,9:55,287,103
2024/6/15,10:00,293,109
2024/6/15,10:05,291,110
2024/6/15,10:10,288,110
2024/6/15,10:15,287,109
2024/6/15,10:20,289,111
2024/6/15,10:25,291,111
2024/6/15,10:30,289,114
2024/6/15,10:35,290,115
2024/6/15,10:40,292,117
2024/6/15,10:45,289,118
2024/6/15,10:50,292,118
2024/6/15,10:55,292,119
2024/6/15,11:00,293,121
2024/6/15,11:05,289,122
2024/6/15,11:10,289,122
2024/6/15,11:15,290,122
2024/6/15,11:20,293,122
2024/6/15,11:25,293,122
2024/6/15,11:30,291,122
2024/6/15,11:35,292,122
2024/6/15,11:40,293,122
2024/6/15,11:45,292,122
2024/6/15,11:50,294,122
2024/6/15,11:55,296,122
2024/6/15,12:00,297,122
2024/6/15,12:05,294,123
2024/6/15,12:10,291,124
2024/6/15,12:15,287,125
2024/6/15,12:20,293,125
2024/6/15,12:25,292,126
