2024/6/11 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
414,11:00〜12:00,6月10日,22:41,23,81
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
335,11:00〜12:00,6月10日,22:41
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
273,0:00〜1:00,6月10日,22:41,17,85
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
233,0:00〜1:00,6月10日,22:41
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2024/6/10,0:00,239,233,87,273
2024/6/10,1:00,242,237,87,278
2024/6/10,2:00,254,250,85,296
2024/6/10,3:00,266,267,83,317
2024/6/10,4:00,268,272,83,322
2024/6/10,5:00,264,270,82,319
2024/6/10,6:00,267,272,82,323
2024/6/10,7:00,285,281,84,337
2024/6/10,8:00,313,306,85,366
2024/6/10,9:00,327,327,83,393
2024/6/10,10:00,329,330,81,401
2024/6/10,11:00,328,335,79,414
2024/6/10,12:00,308,322,76,400
2024/6/10,13:00,317,319,74,424
2024/6/10,14:00,316,318,77,407
2024/6/10,15:00,314,315,79,396
2024/6/10,16:00,319,318,79,399
2024/6/10,17:00,311,314,79,393
2024/6/10,18:00,310,309,77,402
2024/6/10,19:00,312,310,78,398
2024/6/10,20:00,298,298,78,379
2024/6/10,21:00,281,279,80,351
2024/6/10,22:00,268,265,78,343
2024/6/10,23:00,257,256,77,333
最大使用率(%),時間帯
87,0:00〜1:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
462,11:00〜12:00,6月11日,22:41,37,73
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
338,11:00〜12:00,6月11日,22:41
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
379,17:00〜18:00,6月11日,22:41,19,84
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
319,17:00〜18:00,6月11日,22:41
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2024/6/10,0:00,239,0
2024/6/10,0:05,240,0
2024/6/10,0:10,239,0
2024/6/10,0:15,239,0
2024/6/10,0:20,239,0
2024/6/10,0:25,238,0
2024/6/10,0:30,237,0
2024/6/10,0:35,238,0
2024/6/10,0:40,238,0
2024/6/10,0:45,238,0
2024/6/10,0:50,236,0
2024/6/10,0:55,234,0
