2025/1/9 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
552,10:00〜11:00,1月8日,22:41,23,81
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
450,10:00〜11:00,1月8日,22:41
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
482,3:00〜4:00,1月8日,22:41,12,89
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
431,3:00〜4:00,1月8日,22:41
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2025/1/8,0:00,396,393,89,442
2025/1/8,1:00,406,402,89,455
2025/1/8,2:00,416,414,88,471
2025/1/8,3:00,424,431,88,482
2025/1/8,4:00,428,431,86,493
2025/1/8,5:00,429,429,86,496
2025/1/8,6:00,427,432,85,502
2025/1/8,7:00,425,433,83,506
2025/1/8,8:00,454,444,86,526
2025/1/8,9:00,455,443,83,544
2025/1/8,10:00,442,450,80,552
2025/1/8,11:00,432,431,76,563
2025/1/8,12:00,408,418,72,561
2025/1/8,13:00,413,422,75,549
2025/1/8,14:00,418,422,80,521
2025/1/8,15:00,442,437,88,499
2025/1/8,16:00,453,448,88,513
2025/1/8,17:00,453,450,89,508
2025/1/8,18:00,445,444,88,504
2025/1/8,19:00,432,433,87,492
2025/1/8,20:00,420,419,87,479
2025/1/8,21:00,408,410,86,473
2025/1/8,22:00,390,387,87,447
2025/1/8,23:00,393,392,87,452
最大使用率(%),時間帯
89,0:00〜1:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
554,8:00〜9:00,1月9日,22:41,21,82
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
459,8:00〜9:00,1月9日,22:41
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
437,0:00〜1:00,1月9日,22:41,13,88
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
387,0:00〜1:00,1月9日,22:41
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
